application_number,foreign_parent_id,foreign_parent_date,parent_country_code,parent_country
05843204,43692,1976-10-21,GB,UNITED KINGDOM
05843216,7632287,1976-10-20,FR,FRANCE
05843238,92920,1974-08-13,JP,JAPAN
05843238,146058,1974-12-18,JP,JAPAN
05843238,90433,1974-08-06,JP,JAPAN
05843238,90432,1974-08-06,JP,JAPAN
05843238,92921,1974-08-13,JP,JAPAN
05843243,44042,1976-10-22,GB,UNITED KINGDOM
05843263,70377,1974-06-20,JP,JAPAN
05843274,26498715,1976-10-29,DE,GERMANY
05843294,43429,1976-10-20,GB,UNITED KINGDOM
05843303,8531,1977-07-11,CH,SWITZERLAND
05843313,26470257,1976-10-18,DE,GERMANY
05843380,76116219,1976-10-20,SE,SWEDEN
05843381,7631719,1976-10-21,FR,FRANCE
05843389,7411917,1974-03-29,FR,FRANCE
05843437,51127382,1976-10-25,JP,JAPAN
05843441,7709285,1977-03-29,FR,FRANCE
05843441,7632563,1976-10-28,FR,FRANCE
05843495,77004679,1977-01-18,SE,SWEDEN
05843508,7631867,1976-10-22,FR,FRANCE
05843546,51126639,1976-10-21,JP,JAPAN
05843546,51126640,1976-10-21,JP,JAPAN
05843591,4787955,1972-09-04,JP,JAPAN
05843594,76118587,1976-10-26,SE,SWEDEN
05843599,42902,1975-10-20,GB,UNITED KINGDOM
05843603,32173,1976-10-26,FR,FRANCE
05843619,26481243,1976-10-23,DE,GERMANY
05843619,27222408,1977-05-17,DE,GERMANY
05843619,27089107,1977-03-02,DE,GERMANY
05843622,182391,1976-10-21,NZ,NEW ZEALAND
05843639,126396,1976-10-20,JP,JAPAN
05843671,125804,1976-10-19,JP,JAPAN
05843679,33774,1975-03-20,JP,JAPAN
05843680,5235467,1977-09-05,JP,JAPAN
05843681,125230,1976-10-19,JP,JAPAN
05843699,26479447,1976-10-22,DE,GERMANY
05843706,2430153,1976-12-17,SU,SOVIET UNION
05843738,26505408,1976-11-04,DE,GERMANY
05843748,43866,1976-10-22,GB,UNITED KINGDOM
05843795,26481925,1976-10-25,DE,GERMANY
05843844,26492660,1976-10-29,DE,GERMANY
05843934,17377,1977-04-26,GB,UNITED KINGDOM
05843934,49515,1976-11-26,GB,UNITED KINGDOM
05843941,167772,1976-12-16,JP,JAPAN
05843953,7848,1976-10-21,AT,AUSTRIA
05843962,7632334,1976-10-27,FR,FRANCE
05844015,128789,1976-10-28,JP,JAPAN
05844048,25136781,1975-03-27,DE,GERMANY
05844048,25570041,1975-12-18,DE,GERMANY
05844055,27378752,1977-08-23,DE,GERMANY
05844055,26472833,1976-10-20,DE,GERMANY
05844059,26486668,1976-10-27,DE,GERMANY
05844118,26480955,1976-10-23,DE,GERMANY
05844118,26477769,1976-10-22,DE,GERMANY
05844122,128381,1976-10-27,JP,JAPAN
05844174,130903,1976-10-29,JP,JAPAN
05844190,45231,1976-10-30,GB,UNITED KINGDOM
05844198,126562,1976-10-21,JP,JAPAN
05844198,141602,1976-10-21,JP,JAPAN
05844198,126563,1976-10-21,JP,JAPAN
05844198,141601,1976-10-21,JP,JAPAN
05844207,51143772,1976-10-26,JP,JAPAN
05844230,235,1974-01-09,CH,SWITZERLAND
05844230,9249,1973-06-25,CH,SWITZERLAND
05844230,3514,1973-03-09,CH,SWITZERLAND
05844291,31507,1977-03-24,JP,JAPAN
05844291,97790,1977-07-23,JP,JAPAN
05844310,32792,1976-10-29,FR,FRANCE
05844312,127240,1976-10-25,JP,JAPAN
05844312,127245,1976-10-25,JP,JAPAN
05844341,48195,1976-11-18,GB,UNITED KINGDOM
05844343,6667,1971-10-15,AU,AUSTRALIA
05844402,26485745,1976-10-27,DE,GERMANY
05844404,7631871,1976-10-22,FR,FRANCE
05844412,3199,1975-03-13,CH,SWITZERLAND
05844412,12857,1975-10-03,CH,SWITZERLAND
05844416,26475229,1976-10-21,DE,GERMANY
05844440,26575962,1976-12-18,DE,GERMANY
05844440,26575973,1976-12-18,DE,GERMANY
05844472,26481845,1976-10-25,DE,GERMANY
05844488,49301,1976-03-28,IL,ISRAEL
05844507,280743,1977-06-17,CA,CANADA
05844565,26523853,1976-11-15,DE,GERMANY
05844775,48,1977-04-25,FR,FRANCE
05844802,51162609,1976-12-03,JP,JAPAN
05844832,34939,1974-03-28,JP,JAPAN
05844834,25907,1975-06-30,IT,ITALY
05844852,27140427,1977-03-30,DE,GERMANY
05844852,26580745,1976-12-22,DE,GERMANY
05844864,44725,1976-10-27,GB,UNITED KINGDOM
05844933,26480433,1976-10-23,DE,GERMANY
05844940,56021,1974-12-30,GB,UNITED KINGDOM
05844982,129903,1976-10-27,JP,JAPAN
05844982,130219,1976-10-28,JP,JAPAN
05845027,46105,1976-11-05,GB,UNITED KINGDOM
05845087,26487514,1976-10-27,DE,GERMANY
05845093,44306,1976-10-25,GB,UNITED KINGDOM
05845106,44132,1976-10-23,GB,UNITED KINGDOM
05845106,34410,1977-08-16,GB,UNITED KINGDOM
05845174,26516392,1976-11-12,DE,GERMANY
05845202,128048,1976-10-25,JP,JAPAN
05845202,134567,1976-11-09,JP,JAPAN
05845205,32543,1976-10-28,FR,FRANCE
05845237,156799,1975-12-24,JP,JAPAN
05845251,770917,1977-04-25,SE,SWEDEN
05845274,26506569,1976-11-05,DE,GERMANY
05845277,50766,1976-10-26,IL,ISRAEL
05845285,26577479,1976-12-20,DE,GERMANY
05845313,6806,1976-10-22,CS,CZECHOSLOVAKIA
05845380,7633380,1976-10-25,DE,GERMANY
05845387,7942,1976-10-25,AT,AUSTRIA
05845395,27058931,1977-02-11,DE,GERMANY
05845428,26499365,1976-10-30,DE,GERMANY
05845440,7717226,1977-06-06,FR,FRANCE
05845453,26490186,1976-10-28,DE,GERMANY
05845465,135044,1976-11-10,JP,JAPAN
05845531,26500334,1976-10-30,DE,GERMANY
05845549,150456,1976-12-15,JP,JAPAN
05845619,51132323,1976-11-05,JP,JAPAN
05845639,7717229,1977-06-07,FR,FRANCE
05845653,144576,1976-10-26,JP,JAPAN
05845658,165180,1976-12-08,JP,JAPAN
05845658,146451,1976-10-30,JP,JAPAN
05845711,26520263,1976-11-15,DE,GERMANY
05845724,26500232,1976-10-30,DE,GERMANY
05845745,129009,1976-10-27,JP,JAPAN
05845772,7632713,1976-10-29,FR,FRANCE
05845784,5948,1977-05-12,CH,SWITZERLAND
05845785,5949,1977-05-12,CH,SWITZERLAND
05845834,28747,1976-10-27,IT,ITALY
05845834,20023,1976-02-10,IT,ITALY
05845870,130737,1976-10-30,JP,JAPAN
05845870,130733,1976-10-30,JP,JAPAN
05845870,130735,1976-10-30,JP,JAPAN
05845870,130738,1976-10-30,JP,JAPAN
05845870,130734,1976-10-30,JP,JAPAN
05845870,130736,1976-10-30,JP,JAPAN
05845885,26496753,1976-10-29,DE,GERMANY
05845889,26494973,1976-10-28,DE,GERMANY
05845958,45146,1976-10-29,GB,UNITED KINGDOM
05845973,134514,1976-11-08,JP,JAPAN
05846012,26514205,1976-11-11,DE,GERMANY
05846013,26514374,1976-11-11,DE,GERMANY
05846014,26514192,1976-11-11,DE,GERMANY
05846015,26514852,1976-11-11,DE,GERMANY
05846017,26514363,1976-11-11,DE,GERMANY
05846031,24354981,1974-07-24,DE,GERMANY
05846051,668114,1976-03-18,JP,JAPAN
05846057,27376303,1977-08-20,DE,GERMANY
05846057,26515742,1976-11-12,DE,GERMANY
05846114,51157952,1976-12-30,JP,JAPAN
05846118,128822,1976-10-28,JP,JAPAN
05846148,30894,1977-07-22,GB,UNITED KINGDOM
05846149,25309,1977-03-08,JP,JAPAN
05846149,133956,1976-11-08,JP,JAPAN
05846156,46269,1976-11-06,GB,UNITED KINGDOM
05846168,2649241,1976-10-29,DE,GERMANY
05846214,76341485,1976-10-29,DE,GERMANY
05846214,27265436,1977-06-13,DE,GERMANY
05846214,76341496,1976-10-29,DE,GERMANY
05846242,17886,1974-04-24,GB,UNITED KINGDOM
05846251,130527,1976-11-01,JP,JAPAN
05846254,26486771,1976-10-27,DE,GERMANY
05846305,14845,1976-11-25,CH,SWITZERLAND
05846314,46060,1976-11-05,GB,UNITED KINGDOM
05846323,5979,1975-02-12,GB,UNITED KINGDOM
05846323,50630,1975-02-10,GB,UNITED KINGDOM
05846324,5979,1975-02-12,GB,UNITED KINGDOM
05846324,50630,1975-02-10,GB,UNITED KINGDOM
05846360,7506412,1975-05-30,NL,NETHERLANDS
05846396,129673,1976-10-28,JP,JAPAN
05846428,150743,1976-11-10,JP,JAPAN
05846459,7506413,1975-05-30,NL,NETHERLANDS
05846465,13771,1976-11-02,CH,SWITZERLAND
05846469,130768,1976-10-29,JP,JAPAN
05846498,50993,1976-11-25,IL,ISRAEL
05846521,26497778,1976-10-29,DE,GERMANY
05846521,27346447,1977-08-01,DE,GERMANY
05846521,27231738,1977-05-23,JP,JAPAN
05846527,63672,1975-05-27,JP,JAPAN
05846563,45592,1976-11-02,GB,UNITED KINGDOM
05846564,7633655,1976-11-08,FR,FRANCE
05846574,10484,1968-03-04,GB,UNITED KINGDOM
05846575,10484,1968-03-04,GB,UNITED KINGDOM
05846586,52175,1977-05-27,IL,ISRAEL
05846721,131362,1976-11-01,JP,JAPAN
05846797,5227860,1977-03-14,JP,JAPAN
05846797,5237016,1977-04-01,JP,JAPAN
05846799,31643,1977-07-27,GB,UNITED KINGDOM
05846819,14088,1976-11-09,CH,SWITZERLAND
05846845,33763,1975-03-20,JP,JAPAN
05846847,26501406,1976-10-30,DE,GERMANY
05846871,2477,1976-11-08,IE,IRELAND
05846875,76169,1976-11-11,LU,LUXEMBOURG
05846875,8523,1977-07-11,CH,SWITZERLAND
05846981,14247,1976-11-12,CH,SWITZERLAND
05846989,26503526,1976-11-03,DE,GERMANY
05847037,6717277,1977-06-06,JP,JAPAN
05847046,1611,1971-01-13,GB,UNITED KINGDOM
05847065,147669,1976-12-10,JP,JAPAN
05847114,14716,1976-11-23,CH,SWITZERLAND
05847146,146515,1976-10-29,JP,JAPAN
05847157,132855,1976-11-05,JP,JAPAN
05847241,264629,1976-10-29,CA,CANADA
05847307,33410,1977-08-24,JP,JAPAN
05847328,14908,1976-11-26,CH,SWITZERLAND
05847363,26486408,1976-10-27,DE,GERMANY
05847379,45509,1976-11-02,GB,UNITED KINGDOM
05847421,7943,1976-11-01,AU,AUSTRALIA
05847431,133782,1976-11-09,JP,JAPAN
05847440,772972,1977-08-29,NO,NORWAY
05847446,152677,1976-12-18,JP,JAPAN
05847446,131849,1976-11-01,JP,JAPAN
05847446,133636,1976-11-04,JP,JAPAN
05847446,151385,1976-12-15,JP,JAPAN
05847452,110370,1977-09-13,JP,JAPAN
05847452,130200,1976-10-28,JP,JAPAN
05847452,110867,1977-09-14,JP,JAPAN
05847452,58492,1977-05-20,JP,JAPAN
05847452,43214,1977-04-15,JP,JAPAN
05847518,131674,1976-11-04,JP,JAPAN
05847519,131672,1976-11-04,JP,JAPAN
05847525,36443,1977-03-31,JP,JAPAN
05847525,11563,1976-02-05,JP,JAPAN
05847560,25139848,1975-03-29,DE,GERMANY
05847576,76358491,1976-11-13,DE,GERMANY
05847580,78672,1974-07-11,JP,JAPAN
05847582,70335,1977-06-14,JP,JAPAN
05847606,3634,1975-03-21,CH,SWITZERLAND
05847652,7612281,1976-11-05,NL,NETHERLANDS
05847673,45597,1976-11-02,GB,UNITED KINGDOM
05847700,12527,1977-03-25,IT,ITALY
05847700,12637,1977-06-13,IT,ITALY
05847702,26511637,1976-11-05,DE,GERMANY
05847702,26511626,1976-11-05,DE,GERMANY
05847744,51137117,1976-11-15,JP,JAPAN
05847746,28980,1976-11-03,IT,ITALY
05847746,27997,1977-09-28,IT,ITALY
05847788,14162,1976-11-10,CH,SWITZERLAND
05847806,47874,1977-04-27,JP,JAPAN
05847808,5233467,1977-08-22,JP,JAPAN
05847813,13899,1976-11-04,CH,SWITZERLAND
05847815,152567,1976-12-17,JP,JAPAN
05847824,33757,1976-11-09,FR,FRANCE
05847868,26503060,1976-11-02,DE,GERMANY
05847894,45872,1976-11-04,GB,UNITED KINGDOM
05847910,76359336,1976-11-13,DE,GERMANY
05847927,47151,1976-11-12,GB,UNITED KINGDOM
05847941,156000,1976-12-24,JP,JAPAN
05847942,33870,1976-11-10,FR,FRANCE
05847953,771113,1977-05-13,SE,SWEDEN
05847953,771112,1977-05-13,SE,SWEDEN
05848002,274205,1977-03-17,CA,CANADA
05848014,56760,1977-05-16,JP,JAPAN
05848040,45818,1976-11-03,GB,UNITED KINGDOM
05848057,76384117,1976-12-08,DE,GERMANY
05848057,26555839,1976-12-08,DE,GERMANY
05848059,47667,1975-11-19,GB,UNITED KINGDOM
05848116,51149379,1976-06-11,JP,JAPAN
05848277,34248,1976-11-15,FR,FRANCE
05848297,26503639,1976-11-03,DE,GERMANY
05848305,47867,1976-11-17,GB,UNITED KINGDOM
05848307,26514341,1976-11-11,DE,GERMANY
05848316,133380,1976-11-05,JP,JAPAN
05848322,26506149,1976-11-04,DE,GERMANY
05848324,26505908,1976-11-04,DE,GERMANY
05848346,23327915,1973-06-28,DE,GERMANY
05848364,27242257,1977-05-27,DE,GERMANY
05848366,510022,1977-05-07,DE,GERMANY
05848426,132933,1976-11-04,JP,JAPAN
05848437,25439627,1975-10-02,DE,GERMANY
05848463,7614235,1976-12-22,NL,NETHERLANDS
05848520,46432,1976-11-08,GB,UNITED KINGDOM
05848523,141306,1976-11-26,JP,JAPAN
05848524,60396,1971-12-29,GB,UNITED KINGDOM
05848562,133524,1976-11-05,JP,JAPAN
05848595,26512651,1976-11-10,DE,GERMANY
05848667,28592,1977-03-17,JP,JAPAN
05848695,5052,1976-11-09,DK,DENMARK
05848719,46966,1976-11-11,GB,UNITED KINGDOM
05848732,133614,1976-11-06,JP,JAPAN
05848748,26516643,1976-11-12,DE,GERMANY
05848899,4759,1975-04-15,CH,SWITZERLAND
05848911,27177806,1977-04-21,DE,GERMANY
05848943,160381,1976-12-29,JP,JAPAN
05848992,77313394,1977-10-11,DE,GERMANY
05849022,7633455,1976-11-05,FR,FRANCE
05849074,272785,1977-02-28,CA,CANADA
05849089,26515071,1976-11-11,DE,GERMANY
05849098,47679,1976-11-16,GB,UNITED KINGDOM
05849150,11910,1977-09-29,CH,SWITZERLAND
05849150,14284,1976-11-12,CH,SWITZERLAND
05849219,152439,1976-11-12,JP,JAPAN
05849245,34401,1976-11-12,FR,FRANCE
05849248,7634376,1976-11-08,FR,FRANCE
05849257,76124486,1976-11-09,SE,SWEDEN
05849308,26509375,1976-11-08,DE,GERMANY
05849329,25362918,1975-08-14,DE,GERMANY
05849330,26510485,1976-11-09,DE,GERMANY
05849380,27275827,1977-06-20,DE,GERMANY
05849441,5121766,1976-03-02,JP,JAPAN
05849442,69363,1975-06-09,JP,JAPAN
05849509,51151381,1976-12-15,JP,JAPAN
05849509,51133856,1976-11-08,JP,JAPAN
05849531,142509,1976-11-26,JP,JAPAN
05849535,136338,1976-11-15,JP,JAPAN
05849566,7633927,1976-11-10,FR,FRANCE
05849592,0172205,1976-11-09,BE,BELGIUM
05849612,26514465,1976-11-11,DE,GERMANY
05849613,26513848,1976-11-11,DE,GERMANY
05849630,76124767,1976-11-09,SE,SWEDEN
05849644,26521880,1976-11-16,DE,GERMANY
05849657,71849,1975-02-14,LU,LUXEMBOURG
05849657,70096,1974-05-16,LU,LUXEMBOURG
05849667,15691,1976-12-14,CH,SWITZERLAND
05849673,52090,1976-11-09,IT,ITALY
05849689,26515059,1976-11-11,DE,GERMANY
05849690,26515060,1976-11-11,DE,GERMANY
05849739,52129,1976-11-11,IT,ITALY
05849750,26518763,1976-11-13,DE,GERMANY
05849900,13447476,1976-11-09,JP,JAPAN
05849923,137984,1976-11-17,JP,JAPAN
05849936,26510849,1976-11-09,DE,GERMANY
05849944,24451465,1974-09-20,DE,GERMANY
05850011,26512630,1976-11-10,DE,GERMANY
05850048,27251098,1977-03-06,DE,GERMANY
05850049,27270037,1977-06-15,DE,GERMANY
05850068,801,1977-08-29,DE,GERMANY
05850069,802,1977-08-29,DE,GERMANY
05850129,47015,1976-11-11,GB,UNITED KINGDOM
05850134,76342181,1976-11-12,FR,FRANCE
05850134,7730703,1977-10-12,FR,FRANCE
05850159,26546441,1976-02-12,DE,GERMANY
05850231,47417,1976-11-15,GB,UNITED KINGDOM
05850234,26534543,1976-11-25,DE,GERMANY
05850265,3471,1977-10-11,NO,NORWAY
05850265,3844,1976-11-11,NO,NORWAY
05850291,7612693,1976-11-16,NL,NETHERLANDS
05850303,590875,1975-08-29,CS,CZECHOSLOVAKIA
05850346,79455,1977-05-07,JP,JAPAN
05850375,47074,1976-11-11,GB,UNITED KINGDOM
05850384,104738,1974-09-11,JP,JAPAN
05850384,10286,1975-01-24,JP,JAPAN
05850384,105631,1974-09-13,JP,JAPAN
05850384,112925,1974-10-01,JP,JAPAN
05850414,5189501,1977-05-13,AD,ANDORRA
05850445,14404,1976-11-16,CH,SWITZERLAND
05850539,135927,1976-11-11,JP,JAPAN
05850632,449,1977-01-06,GB,UNITED KINGDOM
05850682,76129261,1976-11-18,SE,SWEDEN
05850730,26515537,1976-11-11,DE,GERMANY
05850770,22558798,1972-11-15,DE,GERMANY
05850793,137144,1976-11-15,JP,JAPAN
05850794,26546076,1976-02-12,DE,GERMANY
05850832,76358026,1976-11-11,DE,GERMANY
05850832,26517259,1976-11-11,DE,GERMANY
05850850,26513779,1976-11-11,DE,GERMANY
05850904,26522894,1976-11-17,DE,GERMANY
05850922,04628,1975-02-14,FR,FRANCE
05850933,47601,1976-11-16,GB,UNITED KINGDOM
05850965,139130,1976-11-19,JP,JAPAN
05851036,26548936,1976-12-03,DE,GERMANY
05851101,27101479,1977-03-09,DE,GERMANY
05851101,27206071,1977-05-07,DE,GERMANY
05851175,2901,1975-12-31,KR,REPUBLIC OF KOREA
05851176,14639,1976-11-22,CH,SWITZERLAND
05851190,51152145,1976-11-15,JP,JAPAN
05851199,265537,1976-11-12,CA,CANADA
05851203,141141,1976-11-26,JP,JAPAN
05851203,27054,1977-03-14,JP,JAPAN
05851210,7700317,1977-01-07,FR,FRANCE
05851252,65359,1972-05-15,LU,LUXEMBOURG
05851252,67005,1973-02-12,LU,LUXEMBOURG
05851259,26523864,1976-11-15,DE,GERMANY
05851265,26516790,1976-11-13,DE,GERMANY
05851269,120048,1974-10-18,JP,JAPAN
05851416,48129,1976-11-18,GB,UNITED KINGDOM
05851430,015298,1974-11-18,CH,SWITZERLAND
05851467,19848,1976-02-03,IT,ITALY
05851572,26540363,1976-11-27,DE,GERMANY
05851607,980117,1977-05-18,GB,UNITED KINGDOM
05851736,51172181,1976-12-22,JP,JAPAN
05851736,51141399,1976-11-25,JP,JAPAN
05851736,51154703,1976-12-22,JP,JAPAN
05851743,26534178,1976-11-24,DE,GERMANY
05851756,16363,1976-12-24,CH,SWITZERLAND
05851763,76131648,1976-11-24,SE,SWEDEN
05851767,142526,1976-11-27,JP,JAPAN
05851782,26551451,1976-12-06,DE,GERMANY
05851826,26562903,1976-12-11,DE,GERMANY
05851830,27165486,1977-04-14,DE,GERMANY
05851895,48345,1976-11-19,GB,UNITED KINGDOM
05851906,5099933,1975-08-18,JP,JAPAN
05851906,501291,1974-12-28,JP,JAPAN
05851906,5094954,1975-08-06,JP,JAPAN
05851916,17973,1977-02-18,JP,JAPAN
05851916,138052,1977-10-17,JP,JAPAN
05851938,27170894,1977-04-18,DE,GERMANY
05851945,25456693,1975-10-11,DE,GERMANY
05851945,25470115,1975-10-21,DE,GERMANY
05851945,25353815,1975-08-08,DE,GERMANY
05851982,140460,1976-11-22,JP,JAPAN
05851982,106477,1977-09-05,JP,JAPAN
05852001,137151,1976-11-15,JP,JAPAN
05852048,51139990,1976-11-19,JP,JAPAN
05852048,51139995,1976-11-19,JP,JAPAN
05852053,63886,1971-08-21,JP,JAPAN
05852053,61777,1971-08-14,JP,JAPAN
05852053,63885,1971-08-21,JP,JAPAN
05852053,61776,1971-08-14,JP,JAPAN
05852053,62687,1971-08-18,JP,JAPAN
05852053,46158,1971-06-24,JP,JAPAN
05852060,29422,1976-11-17,IT,ITALY
05852064,7636223,1976-12-01,FR,FRANCE
05852065,76128180,1976-11-17,SE,SWEDEN
05852068,24441007,1974-09-14,DE,GERMANY
05852104,50944,1976-11-19,IL,ISRAEL
05852104,51224,1977-01-06,IL,ISRAEL
05852133,26533517,1976-11-24,DE,GERMANY
05852283,26459096,1976-10-12,DE,GERMANY
05852286,76130061,1976-11-22,SE,SWEDEN
05852326,7613248,1976-11-26,NL,NETHERLANDS
05852352,51144491,1976-11-30,JP,JAPAN
05852366,20065,1977-02-25,JP,JAPAN
05852366,137216,1976-11-17,JP,JAPAN
05852366,34106,1977-03-28,JP,JAPAN
05852368,24263,1975-06-11,IT,ITALY
05852375,5211,1976-11-19,DK,DENMARK
05852481,7634846,1976-11-17,FR,FRANCE
05852524,51148081,1976-12-08,JP,JAPAN
05852528,6878,1976-11-17,ZA,SOUTH AFRICA
05852548,139846,1976-11-19,JP,JAPAN
05852571,48669,1976-11-22,GB,UNITED KINGDOM
05852575,50014,1976-12-01,GB,UNITED KINGDOM
05852603,27237236,1977-05-26,DE,GERMANY
05852628,26531431,1976-11-23,DE,GERMANY
05852630,26531464,1976-11-23,DE,GERMANY
05852634,30661,1976-07-22,GB,UNITED KINGDOM
05852640,177350,1976-12-28,JP,JAPAN
05852724,52366,1976-12-15,GB,UNITED KINGDOM
05852794,139119,1976-11-19,JP,JAPAN
05852810,7440824,1974-12-11,FR,FRANCE
05852812,36640,1976-12-06,FR,FRANCE
05852823,48904,1976-11-24,GB,UNITED KINGDOM
05852844,51143750,1976-11-30,JP,JAPAN
05852844,51147992,1976-12-09,JP,JAPAN
05852844,51147993,1976-12-09,JP,JAPAN
05852872,138784,1976-11-18,JP,JAPAN
05852874,139861,1976-11-19,JP,JAPAN
05852879,21796,1975-05-21,GB,UNITED KINGDOM
05852885,21796,1975-05-21,GB,UNITED KINGDOM
05852915,140346,1976-11-22,JP,JAPAN
05852915,80296,1976-07-06,JP,JAPAN
05852927,741876,1976-11-18,CS,CZECHOSLOVAKIA
05852949,26532843,1976-11-24,DE,GERMANY
05852978,102100,1974-09-06,JP,JAPAN
05852979,143334,1976-12-01,JP,JAPAN
05852979,834,1977-01-10,JP,JAPAN
05852979,143335,1976-12-01,JP,JAPAN
05852979,143333,1976-12-01,JP,JAPAN
05853016,51141593,1976-11-25,JP,JAPAN
05853016,51141591,1976-11-25,JP,JAPAN
05853016,51141592,1976-11-25,JP,JAPAN
05853016,51141594,1976-11-25,JP,JAPAN
05853038,76136597,1976-12-06,SE,SWEDEN
05853051,66378,1974-06-11,JP,JAPAN
05853103,142026,1976-11-25,JP,JAPAN
05853137,55081977,1977-01-20,JP,JAPAN
05853189,12834,1977-10-21,CH,SWITZERLAND
05853190,12835,1977-10-21,CH,SWITZERLAND
05853192,52123154,1977-10-14,JP,JAPAN
05853192,51140479,1976-11-22,JP,JAPAN
05853192,51140480,1976-11-22,JP,JAPAN
05853239,182687,1976-11-22,NZ,NEW ZEALAND
05853276,144757,1976-12-03,JP,JAPAN
05853348,26539811,1976-11-27,DE,GERMANY
05853389,27214524,1977-05-12,DE,GERMANY
05853432,26559488,1976-12-10,DE,GERMANY
05853459,49918,1976-11-30,GB,UNITED KINGDOM
05853481,155429,1976-12-23,JP,JAPAN
05853520,140475,1977-11-22,JP,JAPAN
05853537,453810,1976-11-30,ES,SPAIN
05853538,3434,1976-11-30,FI,FINLAND
05853542,26546087,1976-12-02,DE,GERMANY
05853669,26530461,1976-11-23,DE,GERMANY
05853741,7635036,1976-11-19,FR,FRANCE
05853745,06200,1975-05-27,NL,NETHERLANDS
05853765,157802,1976-11-24,JP,JAPAN
05853765,149091,1976-12-10,JP,JAPAN
05853765,175058,1976-12-25,JP,JAPAN
05853765,40524,1977-03-31,JP,JAPAN
05853788,52240,1976-12-15,GB,UNITED KINGDOM
05853794,140963,1976-11-22,JP,JAPAN
05853841,763984,1976-11-22,NO,NORWAY
05853842,26539662,1976-11-27,DE,GERMANY
05853869,140218,1976-11-24,JP,JAPAN
05853887,76130145,1976-11-22,SE,SWEDEN
05853907,48762,1976-11-23,GB,UNITED KINGDOM
05853971,21310281,1971-06-23,DE,GERMANY
05853971,22140574,1972-03-23,DE,GERMANY
05854003,76076,1972-07-29,JP,JAPAN
05854089,49977,1976-11-30,GB,UNITED KINGDOM
05854095,26535513,1976-11-25,DE,GERMANY
05854104,51140222,1976-11-24,JP,JAPAN
05854112,26541128,1976-11-29,DE,GERMANY
05854177,49265,1976-11-25,GB,UNITED KINGDOM
05854206,162404,1976-11-30,JP,JAPAN
05854206,163001,1976-12-03,JP,JAPAN
05854214,145452,1976-11-29,JP,JAPAN
05854226,52982,1977-09-23,IL,ISRAEL
05854226,53179,1977-10-21,IL,ISRAEL
05854228,26530938,1976-11-23,DE,GERMANY
05854229,26531135,1976-11-23,DE,GERMANY
05854232,143182,1976-11-29,JP,JAPAN
05854241,50171,1976-12-01,GB,UNITED KINGDOM
05854242,26534612,1976-11-25,DE,GERMANY
05854243,50171,1976-12-01,GB,UNITED KINGDOM
05854282,49505,1977-11-26,GB,UNITED KINGDOM
05854319,149939,1976-12-13,JP,JAPAN
05854331,144619,1976-12-03,JP,JAPAN
05854350,26548674,1976-12-03,DE,GERMANY
05854382,48864,1976-11-23,GB,UNITED KINGDOM
05854403,26541344,1976-11-30,DE,GERMANY
05854427,48786,1976-11-23,GB,UNITED KINGDOM
05854496,26533186,1976-11-24,DE,GERMANY
05854498,76135151,1976-12-02,SE,SWEDEN
05854536,34752,1976-11-24,BG,BULGARIA
05854610,141830,1976-11-26,JP,JAPAN
05854622,762576,1976-11-25,CS,CZECHOSLOVAKIA
05854628,A 8727/76,1976-11-24,AT,AUSTRIA
05854635,40113,1975-10-01,GB,UNITED KINGDOM
05854642,26532796,1976-11-24,DE,GERMANY
05854644,32972,1974-07-25,GB,UNITED KINGDOM
05854650,54037,1976-12-24,GB,UNITED KINGDOM
05854751,25313206,1975-07-12,DE,GERMANY
05854765,26551677,1976-12-06,DE,GERMANY
05854771,P2654514.2,1976-11-29,DE,GERMANY
05854778,7004254,1970-02-06,FR,FRANCE
05854778,7004255,1970-02-06,FR,FRANCE
05854786,76132562,1977-11-26,SE,SWEDEN
05854821,7709812,1977-09-06,NL,NETHERLANDS
05854839,36021,1976-11-30,FR,FRANCE
05854868,141860,1976-11-26,JP,JAPAN
05854893,7636069,1976-11-30,FR,FRANCE
05855004,40773,1977-09-30,GB,UNITED KINGDOM
05855004,52553,1976-12-16,GB,UNITED KINGDOM
05855016,26552625,1976-12-07,DE,GERMANY
05855016,27338201,1977-07-27,DE,GERMANY
05855136,26594489,1976-12-30,DE,GERMANY
05855177,37623,1976-12-14,FR,FRANCE
05855220,166467,1977-06-06,CO,COLOMBIA
05855220,76143338,1976-12-21,SE,SWEDEN
05855282,26540750,1976-11-29,DE,GERMANY
05855298,2426701,1976-12-16,SU,SOVIET UNION
05855299,7636700,1976-12-06,FR,FRANCE
05855299,7713587,1977-05-04,FR,FRANCE
05855304,160885,1976-11-30,JP,JAPAN
05855314,2421858,1976-11-30,SU,SOVIET UNION
05855323,76133677,1976-11-29,SE,SWEDEN
05855332,51917,1976-12-13,GB,UNITED KINGDOM
05855335,763488,1976-12-03,FI,FINLAND
05855344,144905,1976-12-02,JP,JAPAN
05855361,35993,1976-11-30,FR,FRANCE
05855409,266970,1976-12-01,CA,CANADA
05855454,52427,1976-12-02,IT,ITALY
05855510,50506,1976-12-03,GB,UNITED KINGDOM
05855546,26817,1977-06-27,GB,UNITED KINGDOM
05855546,49826,1976-11-30,GB,UNITED KINGDOM
05855584,50368,1976-12-02,GB,UNITED KINGDOM
