application_number,foreign_parent_id,foreign_parent_date,parent_country_code,parent_country
08605112,9320240.6,1993-10-01,GB,UNITED KINGDOM
08605113,9318205.3,1993-09-02,GB,UNITED KINGDOM
08605114,G 93 16 072.0,1993-10-21,DE,GERMANY
08605115,PM1031,1993-09-06,AU,AUSTRALIA
08605116,P 43 29 274.7,1993-08-31,DE,GERMANY
08605117,P 43 29 182.1,1993-08-30,DE,GERMANY
08605118,9301562,1993-09-09,NL,NETHERLANDS
08605119,P 43 28 642.9,1993-08-26,DE,GERMANY
08605120,P 44 22 749.3,1994-06-29,DE,GERMANY
08605121,6/138637,1994-06-21,JP,JAPAN
08605122,P 44 23 619.0,1994-07-06,DE,GERMANY
08605123,93202722.0,1993-09-21,EP,EUROPEAN PATENT OFFICE (EPO)
08605124,93307240.7,1993-09-14,EP,EUROPEAN PATENT OFFICE (EPO)
08605125,93307238.1,1993-09-14,EP,EUROPEAN PATENT OFFICE (EPO)
08605126,93307239.9,1993-09-14,EP,EUROPEAN PATENT OFFICE (EPO)
08605127,93202607.3,1993-09-07,EP,EUROPEAN PATENT OFFICE (EPO)
08605129,9401454,1994-07-05,ES,SPAIN
08605130,9318431.5,1993-09-06,GB,UNITED KINGDOM
08605132,933264,1993-09-13,NO,NORWAY
08605133,164111/1994,1994-07-15,JP,JAPAN
08605134,93 10864,1993-09-13,FR,FRANCE
08605135,MI94/A001562,1994-07-22,IT,ITALY
08605135,MI95/A000823,1995-04-21,IT,ITALY
08605136,MI93 A 001973,1993-09-14,IT,ITALY
08605137,MI93 A 002016,1993-09-17,IT,ITALY
08605138,9319025.4,1993-09-14,GB,UNITED KINGDOM
08605139,9319854.7,1993-09-25,GB,UNITED KINGDOM
08605140,"2,106,222",1993-09-15,CA,CANADA
08605141,P 43 29 911.3,1993-09-04,DE,GERMANY
08605142,P4330177.0,1993-08-31,DE,GERMANY
08605144,9325752.5,1993-12-16,GB,UNITED KINGDOM
08605144,9318328.3,1993-09-03,GB,UNITED KINGDOM
08605144,9318326.7,1993-09-03,GB,UNITED KINGDOM
08605145,9318564.3,1993-09-07,GB,UNITED KINGDOM
08605146,9413158.8,1994-06-30,GB,UNITED KINGDOM
08605147,9320633.2,1993-10-07,GB,UNITED KINGDOM
08605147,9318567.6,1993-09-07,GB,UNITED KINGDOM
08605148,PCT/RU94/00146,1994-07-08,WO,WORLD INTELLECTUAL PROPERTY ORGANIZATION (WIPO) (INTERNATIONAL BUREAU OF)
08605148,PCT/RU94/00168,1994-07-27,RU,RUSSIAN FEDERATION
08605149,93/10539,1993-09-03,FR,FRANCE
08605150,P 43 29 827.3,1993-09-03,DE,GERMANY
08605151,9302909-8,1993-09-09,SE,SWEDEN
08605152,P 43 30 242.4,1993-09-07,DE,GERMANY
08605153,P 43 31 488.0,1995-09-16,DE,GERMANY
08605154,9318280.6,1993-09-03,GB,UNITED KINGDOM
08605155,P4330305.6,1993-09-07,DE,GERMANY
08605156,"106,916",1993-09-06,IL,ISRAEL
08605157,06-130112,1994-06-13,JP,JAPAN
08605160,93307065.8,1993-09-08,EP,EUROPEAN PATENT OFFICE (EPO)
08605161,9318764.9,1993-09-10,GB,UNITED KINGDOM
08605162,T093A000661,1993-09-09,IT,ITALY
08605163,93/10821,1993-09-10,FR,FRANCE
08605164,PD93A000227,1993-11-17,IT,ITALY
08605164,PD93A000180,1993-09-13,IT,ITALY
08605165,6-155923,1994-07-07,JP,JAPAN
08605166,9302865-2,1993-06-09,SE,SWEDEN
08605167,"08/363,664",1994-12-23,US,UNITED STATES OF AMERICA
08605168,P4330248.3,1993-09-07,DE,GERMANY
08605169,5-263602,1993-10-21,JP,JAPAN
08605170,P 44 23 958.0,1994-07-07,DE,GERMANY
08605171,P 43 31 808.8,1993-09-18,DE,GERMANY
08605172,1993/18746,1993-09-17,KP,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA
08605172,1994/19211,1994-08-03,KP,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA
08605173,P9303002-1,1993-09-15,SE,SWEDEN
08605174,P 44 16 818.7,1994-05-11,DE,GERMANY
08605174,P 43 30 958.5,1993-09-09,DE,GERMANY
08605175,9319008.0,1993-09-14,GB,UNITED KINGDOM
08605175,9403066.5,1994-02-17,GB,UNITED KINGDOM
08605177,08363166,1994-12-23,US,UNITED STATES OF AMERICA
08605179,9412689.3,1994-06-23,GB,UNITED KINGDOM
08605180,9400992,1994-06-17,NL,NETHERLANDS
08605181,9317972.9,1993-08-28,GB,UNITED KINGDOM
08605183,9317837.4,1993-08-27,GB,UNITED KINGDOM
08605184,9317871.3,1993-08-27,GB,UNITED KINGDOM
08605185,9318350.7,1993-09-03,GB,UNITED KINGDOM
08605185,9417021.4,1994-08-23,GB,UNITED KINGDOM
08605186,9318256.6,1993-09-03,GB,UNITED KINGDOM
08605187,P4333964.6,1993-05-10,DE,GERMANY
08605188,9303779-4,1993-11-15,SE,SWEDEN
08605188,9303778-6,1993-11-15,SE,SWEDEN
08605188,9303777-8,1993-11-15,SE,SWEDEN
08605189,"2,134,947",1994-03-11,CA,CANADA
08605190,P4422259.9,1994-06-24,DE,GERMANY
08605191,PM 6461,1994-06-27,AU,AUSTRALIA
08605192,93/10745,1993-09-09,FR,FRANCE
08605194,9411805.6,1994-06-13,GB,UNITED KINGDOM
08605194,9402685.3,1994-02-11,GB,UNITED KINGDOM
08605194,9318257.4,1993-09-03,GB,UNITED KINGDOM
08605196,9318495.0,1993-09-07,GB,UNITED KINGDOM
08605197,P 43 29 898.2,1993-09-04,DE,GERMANY
08605198,P 43 29 689.0,1993-09-02,DE,GERMANY
08605199,95830016.2,1995-01-20,EP,EUROPEAN PATENT OFFICE (EPO)
08605200,G 94 03 640.3,1994-03-04,DE,GERMANY
08605201,94307188.6,1994-09-30,EP,EUROPEAN PATENT OFFICE (EPO)
08605201,8404788.3,1994-03-01,GB,UNITED KINGDOM
08605202,6-338313,1994-12-29,JP,JAPAN
08605203,657/94-0,1994-03-07,CH,SWITZERLAND
08605204,9404068.0,1994-03-03,GB,UNITED KINGDOM
08605205,195 47 389,1995-12-19,DE,GERMANY
08605206,1994/38787,1994-12-29,KR,REPUBLIC OF KOREA
08605207,S 940226,1994-03-14,IE,IRELAND
08605207,G 94 03 691.8,1994-03-04,DE,GERMANY
08605208,7-274591,1995-10-23,JP,JAPAN
08605208,6-339885,1994-12-29,JP,JAPAN
08605209,940936,1994-02-28,FI,FINLAND
08605210,940937,1994-02-28,FI,FINLAND
08605211,9318633.6,1993-09-08,GB,UNITED KINGDOM
08605212,G9411572.9,1994-07-16,DE,GERMANY
08605213,247958/1993,1993-10-04,JP,JAPAN
08605214,9318654.2,1993-09-08,BE,BELGIUM
08605215,9318653.4,1993-09-08,GB,UNITED KINGDOM
08605216,6-162021,1994-07-14,JP,JAPAN
08605216,7-117334,1995-05-16,JP,JAPAN
08605218,P 43 81 301.9,1993-09-15,DE,GERMANY
08605219,9301684,1993-09-30,NL,NETHERLANDS
08605221,254859/1993,1993-09-17,JP,JAPAN
08605222,9318895.1,1993-09-13,GB,UNITED KINGDOM
08605222,9318896.9,1993-09-13,GB,UNITED KINGDOM
08605223,4428230.3,1994-08-10,DE,GERMANY
08605223,4330578.4,1993-09-09,DE,GERMANY
08605223,4411927.5,1994-04-07,DE,GERMANY
08605224,P 43 30 607.1,1993-09-09,DE,GERMANY
08605225,5/224391,1993-09-09,JP,JAPAN
08605225,5/224392,1993-09-09,JP,JAPAN
08605226,934012,1993-09-14,FI,FINLAND
08605228,02 454/94,1994-08-05,CH,SWITZERLAND
08605228,03 809/94,1994-12-16,CH,SWITZERLAND
08605229,01611/93-7,1993-05-28,CH,SWITZERLAND
08605240,9503781,1995-03-27,FR,FRANCE
08605248,93110591.0,1993-07-02,EP,EUROPEAN PATENT OFFICE (EPO)
08605260,P-505/91,1991-03-22,YU,SERBIA AND MONTENEGRO
08605263,5-21290,1993-02-09,JP,JAPAN
08605264,92 01705,1992-02-14,FR,FRANCE
08605264,92 01704,1992-02-14,FR,FRANCE
08605265,112805/1992,1992-05-01,JP,JAPAN
08605265,112808/1992,1992-05-01,JP,JAPAN
08605265,112822/1992,1992-05-01,JP,JAPAN
08605265,112804/1992,1992-05-01,JP,JAPAN
08605265,112797/1992,1992-05-01,JP,JAPAN
08605265,112820/1992,1992-05-01,JP,JAPAN
08605265,112818/1992,1992-05-01,JP,JAPAN
08605271,9503222.3,1995-02-18,GB,UNITED KINGDOM
08605272,7-21894,1995-02-09,JP,JAPAN
08605274,GB8818415.5,1988-08-03,GB,UNITED KINGDOM
08605279,7-8519,1995-07-22,JP,JAPAN
08605333,93.06560,1993-06-02,FR,FRANCE
08605335,9501449,1995-02-08,FR,FRANCE
08605357,7-232426,1995-09-11,JP,JAPAN
08605357,7-232413,1995-09-11,JP,JAPAN
08605357,7-038851,1995-02-27,JP,JAPAN
08605358,921789,1992-06-03,IE,IRELAND
08605359,95-3777,1995-02-25,KR,REPUBLIC OF KOREA
08605362,P07-038628,1995-02-27,JP,JAPAN
08605363,2-409798,1990-12-10,JP,JAPAN
08605363,2-409981,1990-12-11,JP,JAPAN
08605366,7-36836,1995-02-24,JP,JAPAN
08605367,9503839.4,1995-02-25,GB,UNITED KINGDOM
08605367,9520915.1,1995-10-12,GB,UNITED KINGDOM
08605373,7-72453,1995-03-07,JP,JAPAN
08605374,"34,862/95",1995-02-23,JP,JAPAN
08605375,95 02055,1995-02-22,FR,FRANCE
08605379,230170/95,1995-09-07,JP,JAPAN
08605381,95830055.0,1995-02-24,EP,EUROPEAN PATENT OFFICE (EPO)
08605381,95830535.1,1995-12-22,EP,EUROPEAN PATENT OFFICE (EPO)
08605390,19506205.1,1995-02-23,DE,GERMANY
08605391,7-40157,1995-02-28,JP,JAPAN
08605391,7-72585,1995-03-30,JP,JAPAN
08605393,TO 95A000190,1995-03-14,IT,ITALY
08605400,P 43 23 181.0,1993-07-10,DE,GERMANY
08605406,7-141989(P),1995-06-08,JP,JAPAN
08605408,7-174775,1995-07-11,JP,JAPAN
08605410,9503596.0,1995-02-23,GB,UNITED KINGDOM
08605412,19506739.8,1995-02-27,DE,GERMANY
08605416,7-37937,1995-02-27,JP,JAPAN
08605419,95.02089,1995-02-23,FR,FRANCE
08605425,7-329648,1995-11-24,JP,JAPAN
08605425,7-13236,1995-11-20,JP,JAPAN
08605432,7-033481,1995-02-22,JP,JAPAN
08605433,7-327069,1995-12-15,JP,JAPAN
08605433,7-61547,1995-02-27,JP,JAPAN
08605436,95 03678.6,1995-02-23,GB,UNITED KINGDOM
08605436,95 11910.3,1995-06-12,GB,UNITED KINGDOM
08605437,PN1343,1995-02-22,AU,AUSTRALIA
08605438,7-034785,1995-02-23,JP,JAPAN
08605438,7-200748,1995-08-07,JP,JAPAN
08605438,8-009630,1996-01-23,JP,JAPAN
08605440,HEI.7-60079,1995-02-24,JP,JAPAN
08605442,9307710.5,1993-04-14,GB,UNITED KINGDOM
08605443,95/1630,1995-02-28,ZA,SOUTH AFRICA
08605444,7-036643,1995-02-24,JP,JAPAN
08605452,5-217564,1993-09-01,JP,JAPAN
08605453,1 026/93-7,1993-04-02,CH,SWITZERLAND
08605455,4-298191,1992-10-12,JP,JAPAN
08605455,4-330504,1992-12-10,JP,JAPAN
08605456,5-18173,1993-01-07,JP,JAPAN
08605456,PCT/JP93/01890,1993-12-24,US,UNITED STATES OF AMERICA
08605458,270564,1995-02-24,NZ,NEW ZEALAND
08605461,B095A000079,1995-03-03,IT,ITALY
08605466,P 43 32 786.9,1993-09-27,DE,GERMANY
08605467,93113672.5,1993-08-26,DE,GERMANY
08605468,P 43 28 363.2,1993-08-24,DE,GERMANY
08605469,P 43 28 337.3,1993-08-24,DE,GERMANY
08605474,42153/1995,1995-03-01,JP,JAPAN
08605475,19507913.2,1995-03-07,DE,GERMANY
08605476,195 07 914.0,1995-03-07,DE,GERMANY
08605485,7-38467,1995-02-27,JP,JAPAN
08605491,38232/1995,1995-02-27,JP,JAPAN
08605496,40221/1995,1995-02-28,JP,JAPAN
08605497,7-40217,1995-02-28,JP,JAPAN
08605499,7-036642,1995-02-24,JP,JAPAN
08605500,7-38566,1995-02-27,JP,JAPAN
08605501,59834,1994-03-07,JP,JAPAN
08605501,59840,1994-03-07,JP,JAPAN
08605502,61621/1995,1995-02-27,JP,JAPAN
08605502,61620/1995,1995-02-27,JP,JAPAN
08605504,PO7-037017,1995-02-24,JP,JAPAN
08605506,7-64858,1995-02-27,JP,JAPAN
08605510,93043508,1993-09-01,RU,RUSSIAN FEDERATION
08605510,93055637,1993-12-14,RU,RUSSIAN FEDERATION
08605514,95 02364,1995-03-01,FR,FRANCE
08605515,95-3708,1995-02-24,KR,REPUBLIC OF KOREA
08605534,195 07 179.4,1995-03-02,DE,GERMANY
08605537,95 02061,1995-02-23,FR,FRANCE
08605539,27853/1993,1993-02-17,JP,JAPAN
08605540,7-031175,1995-02-20,JP,JAPAN
08605542,7-53516,1995-02-17,JP,JAPAN
08605542,7-93136,1995-03-27,JP,JAPAN
08605543,07-059946,1995-02-23,JP,JAPAN
08605544,95 200 403.4,1995-02-20,EP,EUROPEAN PATENT OFFICE (EPO)
08605545,195 39 015.6,1995-10-19,DE,GERMANY
08605545,195 07 938.8,1995-02-24,DE,GERMANY
08605549,7-60785,1995-03-20,JP,JAPAN
08605549,7-30304,1995-02-20,JP,JAPAN
08605550,10710/1996,1996-01-25,JP,JAPAN
08605550,32145/1995,1995-02-21,JP,JAPAN
08605551,07-052024,1995-05-17,JP,JAPAN
08605553,32620/1995,1995-02-21,JP,JAPAN
08605554,7-55102,1995-02-20,JP,JAPAN
08605558,202704/1986,1986-08-30,JP,JAPAN
08605558,202702/1986,1986-08-30,JP,JAPAN
08605558,204930/1986,1986-08-29,JP,JAPAN
08605558,202706/1986,1986-08-30,JP,JAPAN
08605558,202705/1986,1986-08-30,JP,JAPAN
08605558,204925/1986,1986-08-29,JP,JAPAN
08605558,202703/1986,1986-08-30,JP,JAPAN
08605564,7-033998,1995-02-22,JP,JAPAN
08605565,5-326919,1993-12-24,JP,JAPAN
08605566,7-188871,1995-07-25,JP,JAPAN
08605571,7-48853,1995-03-08,JP,JAPAN
08605571,7-38722,1995-02-27,JP,JAPAN
08605572,7-37883,1995-02-27,JP,JAPAN
08605573,95104545.9,1995-03-28,EP,EUROPEAN PATENT OFFICE (EPO)
08605574,95104630.9,1995-03-29,EP,EUROPEAN PATENT OFFICE (EPO)
08605583,5-135739,1993-06-07,JP,JAPAN
08605583,4-154805,1992-06-15,JP,JAPAN
08605585,4-064553,1992-03-23,JP,JAPAN
08605586,4-141940,1992-05-08,JP,JAPAN
08605587,6-125965,1994-06-08,JP,JAPAN
08605587,5-159494,1993-06-29,JP,JAPAN
08605587,5-161135,1993-06-30,JP,JAPAN
08605587,5-191379,1993-08-02,JP,JAPAN
08605587,5-161790,1993-06-30,JP,JAPAN
08605587,5-219787,1993-09-03,JP,JAPAN
08605588,5-122226,1993-05-25,JP,JAPAN
08605592,7-59819,1995-02-23,JP,JAPAN
08605594,9503803.0,1995-02-24,GB,UNITED KINGDOM
08605604,07-065148,1995-02-28,JP,JAPAN
08605609,207957/1995,1995-08-15,JP,JAPAN
08605609,334855/1995,1995-12-22,JP,JAPAN
08605609,216088/1995,1995-08-24,JP,JAPAN
08605609,37138/1995,1995-02-24,JP,JAPAN
08605609,268807/1995,1995-10-17,JP,JAPAN
08605610,9123581.2,1991-11-06,GB,UNITED KINGDOM
08605610,9121381 5,1991-10-08,GB,UNITED KINGDOM
08605610,9110624.5,1991-05-16,GB,UNITED KINGDOM
08605614,07-037371,1995-02-24,JP,JAPAN
08605615,195 06 398.8,1995-02-23,DE,GERMANY
08605619,7-37280,1995-02-24,JP,JAPAN
08605621,950888,1995-03-08,NO,NORWAY
08605623,5-113003,1993-05-14,JP,JAPAN
08605624,5-019057,1993-02-05,JP,JAPAN
08605626,5-348139,1993-12-24,JP,JAPAN
08605626,5-053099,1993-02-18,JP,JAPAN
08605627,PCT/IT92/00006,1992-01-28,US,UNITED STATES OF AMERICA
08605627,RM91A00070,1991-01-29,IT,ITALY
08605630,P 195 06 077.6,1995-02-22,DE,GERMANY
08605633,195 06 336.8,1995-02-23,DE,GERMANY
08605634,95 02058,1995-02-22,FR,FRANCE
08605636,033306/1995,1995-02-22,JP,JAPAN
08605637,06-63220,1994-03-31,JP,JAPAN
08605637,06-324694,1994-12-27,JP,JAPAN
08605637,06-60693,1994-03-30,JP,JAPAN
08605637,07-33666,1995-02-22,JP,JAPAN
08605637,06-215769,1994-09-09,JP,JAPAN
08605637,06-62448,1994-03-31,JP,JAPAN
08605637,07-281557,1995-10-30,JP,JAPAN
08605638,8-19821,1996-02-06,JP,JAPAN
08605638,7-034813,1995-02-23,JP,JAPAN
08605644,93 02868,1993-03-12,FR,FRANCE
08605646,P 40 17 853.6,1990-06-02,DE,GERMANY
08605650,4-203490,1992-07-30,JP,JAPAN
08605654,P 42 40 452.5,1992-12-02,DE,GERMANY
08605655,04-319825,1992-11-30,JP,JAPAN
08605662,7-61635,1995-02-23,JP,JAPAN
08605662,7-266298,1995-09-19,JP,JAPAN
08605663,195 06 077.6,1995-02-22,DE,GERMANY
08605665,7-34067,1995-02-22,JP,JAPAN
08605666,950 36 36.4,1995-02-23,GB,UNITED KINGDOM
08605667,6-68233,1994-04-06,JP,JAPAN
08605668,7-035335,1995-02-23,JP,JAPAN
08605669,07-120069,1995-05-18,JP,JAPAN
08605669,07-39834,1995-02-28,JP,JAPAN
08605669,07-293157,1995-11-10,JP,JAPAN
08605671,7-077380,1995-03-07,JP,JAPAN
08605673,7-56791,1995-02-22,JP,JAPAN
08605679,7-58000,1995-02-22,JP,JAPAN
08605682,5-053640,1993-03-15,JP,JAPAN
08605682,4-261084,1992-09-30,JP,JAPAN
08605684,5-004305,1993-01-13,JP,JAPAN
08605687,5-123302,1993-04-26,JP,JAPAN
08605688,5-72485,1995-03-30,JP,JAPAN
08605691,1995-3727,1995-02-24,KR,REPUBLIC OF KOREA
08605696,TO95A000127,1995-02-22,IT,ITALY
08605700,5-195163,1993-07-12,JP,JAPAN
08605704,G9210497.5,1992-08-06,DE,GERMANY
08605706,PL 3368,1992-07-08,AU,AUSTRALIA
08605707,64480/1993,1993-03-24,JP,JAPAN
08605708,5-233098,1993-09-20,JP,JAPAN
08605709,HEI 5-117859,1993-04-21,JP,JAPAN
08605711,4-337194,1992-12-17,JP,JAPAN
08605711,5-83422,1993-04-09,JP,JAPAN
08605713,4-308043,1993-10-22,JP,JAPAN
08605714,5-088474,1993-04-15,JP,JAPAN
08605715,5-160544,1993-06-30,JP,JAPAN
08605717,5-120225,1993-05-21,JP,JAPAN
08605730,195 10 752.7,1995-03-24,DE,GERMANY
08605735,7-209820,1995-08-17,JP,JAPAN
08605735,7-034121,1995-02-22,JP,JAPAN
08605735,7-257765,1995-10-04,JP,JAPAN
08605735,7-280638,1995-10-27,JP,JAPAN
08605737,7-63602,1995-02-28,JP,JAPAN
08605737,7-63604,1995-02-28,JP,JAPAN
08605739,HEI.7-58278,1995-02-23,JP,JAPAN
08605740,7-63535,1995-02-28,JP,JAPAN
08605742,7-37049,1995-02-24,JP,JAPAN
08605746,P 195 06 262.0,1995-02-23,DE,GERMANY
08605748,P 195 06 606.5,1995-02-24,DE,GERMANY
08605749,7-33211,1995-02-22,JP,JAPAN
08605757,HEI 7-33735,1995-02-22,JP,JAPAN
08605757,HEI 7-33886,1995-02-22,JP,JAPAN
08605759,7-62254,1995-03-22,JP,JAPAN
08605759,7-34066,1995-02-22,JP,JAPAN
08605759,7-128671,1995-05-26,JP,JAPAN
08605759,7-89645,1995-04-14,JP,JAPAN
08605759,7-87124,1995-04-12,JP,JAPAN
08605759,7-34064,1995-02-22,JP,JAPAN
08605759,7-128670,1995-05-26,JP,JAPAN
08605759,7-34065,1995-02-22,JP,JAPAN
08605760,A520/95,1995-03-23,AT,AUSTRIA
08605774,7-34022,1995-02-22,JP,JAPAN
08605775,HEI 7-59801,1995-02-23,JP,JAPAN
08605776,HEI 7-59822,1995-02-22,JP,JAPAN
08605776,HEI 7-138625,1995-05-12,JP,JAPAN
08605780,60110/1995,1995-02-24,JP,JAPAN
08605781,195 06 479.8,1995-02-24,DE,GERMANY
08605786,165273/1995,1995-06-30,JP,JAPAN
08605786,146161/1995,1995-06-13,JP,JAPAN
08605786,34981/1995,1995-02-23,JP,JAPAN
08605786,77559/1995,1995-04-03,JP,JAPAN
08605787,36432/1995,1995-02-24,JP,JAPAN
08605787,24536/1994,1994-02-22,JP,JAPAN
08605788,19507850.0,1995-03-07,DE,GERMANY
08605790,195 06 701.0,1995-02-25,DE,GERMANY
08605793,9423173.5,1994-11-17,GB,UNITED KINGDOM
08605793,9404182.9,1994-03-04,GB,UNITED KINGDOM
08605794,7-64772,1995-02-27,JP,JAPAN
08605794,7-218454,1995-08-28,JP,JAPAN
08605795,HEI.7-66727,1995-03-02,JP,JAPAN
08605796,6577/1994,1994-01-25,JP,JAPAN
08605796,317685/1993,1993-12-17,JP,JAPAN
08605798,35627/1995,1995-02-23,JP,JAPAN
08605802,6-084622,1994-04-22,JP,JAPAN
08605802,5-246942,1993-10-01,JP,JAPAN
08605803,P 44 08 507.9,1994-03-14,DE,GERMANY
08605804,5-054341,1993-03-15,JP,JAPAN
08605805,213844/1993,1993-08-30,JP,JAPAN
08605806,5-294462,1993-10-30,JP,JAPAN
08605807,HEI.5-212449,1993-08-27,JP,JAPAN
08605811,7-279028,1995-10-26,JP,JAPAN
08605814,195 07 390.8,1995-03-03,DE,GERMANY
08605815,195 06 648.0,1995-02-25,DE,GERMANY
08605834,5-233878,1993-09-20,JP,JAPAN
08605835,5-200808,1993-08-12,JP,JAPAN
08605838,PCT/JP92/00491,1992-04-17,US,UNITED STATES OF AMERICA
08605838,3-088548,1991-04-19,JP,JAPAN
08605839,91-07075,1991-06-11,FR,FRANCE
08605840,91/00973,1990-12-05,FR,FRANCE
08605842,P07-037183,1995-02-24,JP,JAPAN
08605843,HEI.7-37361,1995-02-24,JP,JAPAN
08605843,HEI.7-36699,1995-02-24,JP,JAPAN
08605843,HEI.7-37239,1995-02-24,JP,JAPAN
08605843,HEI.7-37324,1995-02-24,JP,JAPAN
08605843,HEI.7-37411,1995-02-24,JP,JAPAN
08605845,HEI. 7-37411,1995-02-24,JP,JAPAN
08605845,HEI. 7-37239,1995-02-24,JP,JAPAN
08605845,HEI. 7-37361,1995-02-24,JP,JAPAN
08605848,95 02911,1995-03-14,FR,FRANCE
08605851,037107/1995,1995-02-24,JP,JAPAN
08605860,HEI.7-61522,1995-02-27,JP,JAPAN
08605861,19506406.2,1995-02-23,DE,GERMANY
08605862,95-13970,1995-05-30,KR,REPUBLIC OF KOREA
08605863,7-44648,1995-03-03,JP,JAPAN
08605864,7-088069,1995-04-13,JP,JAPAN
08605865,9503562.2,1995-02-23,GB,UNITED KINGDOM
08605880,7536/1995,1995-03-31,KP,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA
08605885,P05-011030,1993-01-26,JP,JAPAN
08605886,025138/1996,1996-02-13,JP,JAPAN
08605887,P07-036707,1995-02-24,JP,JAPAN
08605887,P07-036706,1995-02-24,JP,JAPAN
08605888,7-36842,1995-02-24,JP,JAPAN
08605889,3681/1995,1995-02-24,KR,REPUBLIC OF KOREA
08605890,3552/1995,1995-02-23,KR,REPUBLIC OF KOREA
08605891,3553/1995,1995-02-23,KR,REPUBLIC OF KOREA
08605892,93 14127,1993-11-25,FR,FRANCE
08605893,A 327/95,1995-02-23,AT,AUSTRIA
08605894,"2,163,946",1995-11-28,CA,CANADA
08605896,34894/1995,1995-02-23,JP,JAPAN
08605897,7-109607,1995-05-08,JP,JAPAN
08605898,3700/1995,1995-02-24,KR,REPUBLIC OF KOREA
08605901,195-06-325.2,1995-02-23,DE,GERMANY
08605902,195 06 324.4,1995-02-23,DE,GERMANY
08605909,5-201546,1993-08-13,JP,JAPAN
08605909,5-201545,1993-08-13,JP,JAPAN
08605916,7-036727,1995-02-24,JP,JAPAN
08605916,7-042806,1995-03-02,JP,JAPAN
08605917,07-70758,1995-03-03,JP,JAPAN
08605918,HEI-7-34955,1995-02-23,JP,JAPAN
08605920,63458/1995,1995-02-28,JP,JAPAN
08605920,63460/1995,1995-02-28,JP,JAPAN
08605921,95-02136,1995-02-23,FR,FRANCE
08605922,7-39841,1995-02-28,JP,JAPAN
08605928,P.HEI.7-34967,1995-02-23,JP,JAPAN
08605929,7-38267PAT.,1995-02-27,JP,JAPAN
08605931,95 02390,1995-02-24,FR,FRANCE
08605933,7-036994,1995-02-24,JP,JAPAN
08605936,7-242955,1995-09-21,JP,JAPAN
08605948,64587/95,1995-03-23,JP,JAPAN
08605954,195 06 350.3,1995-02-23,DE,GERMANY
08605955,7-41817,1995-03-01,JP,JAPAN
08605955,7-36945,1995-02-24,JP,JAPAN
08605955,7-71625,1995-03-29,JP,JAPAN
08605960,95-02133,1995-02-23,FR,FRANCE
08605961,P07-62191,1995-02-24,JP,JAPAN
08605962,200250/94,1994-08-02,JP,JAPAN
08605962,235939/93,1993-08-30,JP,JAPAN
08605975,3622/1995,1995-02-25,KR,REPUBLIC OF KOREA
08605976,95810123.0,1995-02-24,EP,EUROPEAN PATENT OFFICE (EPO)
08605977,60014/1995,1995-02-24,JP,JAPAN
08605977,102255/1995,1995-04-26,JP,JAPAN
08605977,228208/1995,1995-09-05,JP,JAPAN
08605983,7-35341,1995-02-23,JP,JAPAN
08605984,036783/1995,1995-02-24,JP,JAPAN
08605998,P07-035719,1995-02-23,JP,JAPAN
08606000,15485/96,1996-01-31,JP,JAPAN
08606001,P07-029336,1995-02-17,JP,JAPAN
08606002,H7-109883,1995-03-31,JP,JAPAN
08606009,7-214975,1995-08-23,JP,JAPAN
08606009,7-230547,1995-09-07,JP,JAPAN
08606016,07-53316,1995-02-17,JP,JAPAN
08606027,9505172,1995-04-28,FR,FRANCE
08606029,63-150862,1988-06-17,JP,JAPAN
08606029,63-176040,1988-07-14,JP,JAPAN
08606029,63-150873,1988-06-17,JP,JAPAN
08606030,9506551.2,1995-03-30,GB,UNITED KINGDOM
08606032,HEI7-138625,1995-05-25,JP,JAPAN
08606032,HEI7-59822,1995-02-22,JP,JAPAN
08606035,4-352542,1992-12-09,JP,JAPAN
08606038,7-99648,1995-03-30,JP,JAPAN
08606040,7-028439,1995-02-16,JP,JAPAN
08606041,9500436,1995-02-16,ES,SPAIN
08606044,223606/1995,1995-08-31,JP,JAPAN
08606044,028061/1995,1995-02-16,JP,JAPAN
08606045,0499/95-4,1995-02-21,CH,SWITZERLAND
08606046,HEI7-35228,1995-02-23,JP,JAPAN
08606049,A402/95,1995-03-08,AT,AUSTRIA
08606056,72459/95,1995-03-07,JP,JAPAN
08606066,VE94U000023,1994-07-08,IT,ITALY
08606066,VE94U000033,1994-10-04,IT,ITALY
08606071,7-70593,1995-03-04,JP,JAPAN
08606074,7-35573,1995-02-23,JP,JAPAN
08606077,7-61777,1995-02-24,JP,JAPAN
08606078,7-035660,1995-02-23,JP,JAPAN
08606079,7-036635,1995-02-24,JP,JAPAN
08606081,5-256216,1993-10-14,JP,JAPAN
08606088,7-040475,1995-02-28,JP,JAPAN
08606093,19507961.2,1995-03-07,DE,GERMANY
08606096,7-061658,1995-02-25,JP,JAPAN
08606097,7-061659,1995-02-25,JP,JAPAN
08606098,P43 10 141.0,1993-03-29,DE,GERMANY
08606099,7-039510,1995-02-28,JP,JAPAN
08606102,607/95,1995-03-03,CH,SWITZERLAND
08606103,94106570.8,1994-04-27,EP,EUROPEAN PATENT OFFICE (EPO)
08606104,518/93,1993-02-19,CH,SWITZERLAND
