application_number,parent_application_number,parent_filing_date,continuation_type
12160300,PCT/US2007/060831,2007-01-22,NST
12160301,PCT/JP2007/051242,2007-01-26,NST
12160302,PCT/US2007/002315,2007-01-25,NST
12160303,PCT/US2007/000616,2007-01-09,NST
12160305,60763623,2006-01-30,PRO
12160305,PCT/US07/02115,2007-01-25,NST
12160306,PCT/DK2007/000015,2007-01-11,NST
12160307,60763539,2006-01-30,PRO
12160307,PCT/US07/02316,2007-01-25,NST
12160308,PCT/JP2007/050151,2007-01-10,NST
12160309,PCT/IL07/00041,2007-01-10,NST
12160310,PCT/FR07/00148,2007-01-26,NST
12160311,PCT/FR06/02673,2006-12-07,NST
12160312,PCT/JP2007/051732,2007-02-01,NST
12160313,PCT/IB07/00188,2007-01-29,NST
12160314,PCT/FR07/00149,2007-01-26,NST
12160315,PCT/SG07/00006,2007-01-09,NST
12160316,PCT/EP2007/050164,2007-01-09,NST
12160317,PCT/JP2007/050869,2007-01-16,NST
12160318,PCT/EP2007/000110,2007-01-09,NST
12160319,PCT/US06/42705,2006-10-31,NST
12160320,PCT/US2007/060440,2007-01-12,NST
12160321,PCT/EP06/00093,2006-01-09,NST
12160322,PCT/JP2007/050429,2007-01-15,NST
12160323,PCT/US07/60316,2007-01-10,NST
12160324,PCT/JP2007/050228,2007-01-11,NST
12160325,60772619,2006-02-13,PRO
12160325,PCT/US06/46810,2006-12-07,NST
12160326,PCT/JP2006/322363,2006-11-09,NST
12160327,60758245,2006-01-11,PRO
12160327,60783202,2006-03-16,PRO
12160327,60783201,2006-03-16,PRO
12160327,PCT/US07/00788,2007-01-11,NST
12160328,PCT/US2007/000588,2007-01-09,NST
12160329,PCT/EP07/01991,2007-03-08,NST
12160330,PCT/FR07/50659,2007-01-17,NST
12160331,PCT/EP06/68342,2006-11-10,NST
12160332,PCT/FR07/50856,2007-02-28,NST
12160333,PCT/EP2007/050771,2007-01-26,NST
12160334,PCT/KR2007/000088,2007-01-05,NST
12160335,PCT/US07/60270,2007-01-09,NST
12160336,PCT/EP07/50027,2007-01-03,NST
12160337,PCT/EP2006/068719,2006-11-21,NST
12160338,PCT/JP2007/050297,2007-01-12,NST
12160339,60766615,2006-01-31,PRO
12160339,60767289,2006-03-15,PRO
12160339,PCT/US07/60341,2007-01-10,NST
12160340,PCT/GB07/00057,2007-01-10,NST
12160341,PCT/JP2006/314977,2006-07-28,NST
12160342,PCT/JP2007/050251,2007-01-11,NST
12160343,PCT/EP2007/001216,2007-02-13,NST
12160344,PCT/EP07/00208,2007-01-11,NST
12160345,PCT/EP07/00114,2007-01-09,NST
12160346,PCT/JP2007/050907,2007-01-22,NST
12160347,PCT/EP07/50192,2007-01-09,NST
12160348,PCT/EP07/01141,2007-02-09,NST
12160349,PCT/EP06/12307,2006-12-20,NST
12160350,PCT/EP07/50267,2007-01-11,NST
12160351,60766291,2006-01-09,PRO
12160351,60823369,2006-08-23,PRO
12160351,PCT/US06/62525,2006-12-21,NST
12160352,PCT/JP2007/051192,2007-01-25,NST
12160353,PCT/JP2007/065487,2007-08-08,NST
12160354,PCT/EP2007/056621,2007-07-02,NST
12160355,PCT/JP2007/057326,2007-03-26,NST
12160356,PCT/US06/13726,2006-04-12,NST
12160357,PCT/JP2007/050048,2007-01-05,NST
12160358,PCT/DE2007/000047,2007-01-10,NST
12160359,PCT/CN07/00187,2007-01-18,NST
12160360,PCT/EP07/59943,2007-09-20,NST
12160361,PCT/JP2007/050066,2007-01-09,NST
12160362,PCT/JP2007/073374,2007-12-04,NST
12160363,PCT/FR07/00032,2007-01-09,NST
12160364,PCT/IL06/00040,2006-01-11,NST
12160365,PCT/MY07/00064,2007-09-20,NST
12160366,PCT/KR2006/005266,2006-12-07,NST
12160367,PCT/FR2007/000031,2007-01-09,NST
12160368,PCT/IB2006/003921,2007-01-12,NST
12160369,PCT/JP2007/050143,2007-01-10,NST
12160370,PCT/US2006/028227,2006-07-20,NST
12160371,PCT/EP07/50111,2007-01-05,NST
12160372,PCT/IB2006/003767,2006-12-27,NST
12160373,PCT/US07/83168,2007-10-31,NST
12160374,PCT/EP07/56618,2007-07-02,NST
12160375,60757607,2006-01-10,PRO
12160375,PCT/US07/00355,2007-01-09,NST
12160376,PCT/EP07/50223,2007-01-10,NST
12160377,PCT/JP2007/069521,2007-09-28,NST
12160378,60757266,2006-01-09,PRO
12160378,60757271,2006-01-09,PRO
12160378,PCT/US07/00353,2007-01-09,NST
12160379,PCT/IB2007/050037,2007-01-05,NST
12160380,PCT/JP2006/300258,2006-01-12,NST
12160381,60757641,2006-01-10,PRO
12160381,60790381,2006-04-07,PRO
12160381,PCT/US07/00552,2007-01-10,NST
12160382,PCT/EP2007/050935,2007-01-31,NST
12160383,PCT/CN06/03389,2006-12-13,NST
12160384,PCT/US07/60666,2007-01-18,NST
12160385,60757641,2006-01-10,PRO
12160385,60790381,2006-04-07,PRO
12160385,PCT/US07/00559,2007-01-10,NST
12160386,PCT/US06/00588,2006-01-10,NST
12160387,PCT/JP2007/074710,2007-12-21,NST
12160388,PCT/JP2007/050323,2007-01-12,NST
12160389,PCT/EP2007/000145,2007-01-10,NST
12160390,PCT/JP2007/052047,2007-02-06,NST
12160391,PCT/EP07/00095,2007-01-08,NST
12160392,PCT/JP2006/300992,2006-01-24,NST
12160393,PCT/IB07/50050,2007-01-08,NST
12160394,PCT/CN07/01937,2007-06-20,NST
12160395,PCT/EP2007/000119,2007-01-09,NST
12160396,PCT/CN07/00080,2007-01-09,NST
12160397,PCT/CN07/00118,2007-01-11,NST
12160398,PCT/JP2006/326083,2006-12-27,NST
12160399,PCT/EP06/12079,2006-12-14,NST
12160400,PCT/EP07/50019,2007-01-03,NST
12160401,PCT/JP2007/050603,2007-01-17,NST
12160402,PCT/EP2007/051399,2007-02-13,NST
12160403,PCT/EP07/51401,2007-02-13,NST
12160404,PCT/GB07/00101,2007-01-15,NST
12160405,PCT/EP2007/000089,2007-01-08,NST
12160406,PCT/EP2006/050089,2006-01-09,NST
12160407,PCT/EP06/66690,2006-09-25,NST
12160408,PCT/JP2007/050690,2007-01-18,NST
12160409,PCT/IB07/50036,2007-01-05,NST
12160410,PCT/GB2007/000102,2007-01-15,NST
12160411,60757856,2006-01-10,PRO
12160411,PCT/US07/00710,2007-01-10,NST
12160412,PCT/KR07/00177,2007-01-10,NST
12160413,PCT/GB07/00021,2007-01-09,NST
12160414,PCT/JP2006/324794,2006-12-13,NST
12160415,PCT/EP07/50150,2007-01-08,NST
12160416,PCT/IB07/50039,2007-01-05,NST
12160417,PCT/JP2007/052213,2007-02-08,NST
12160418,PCT/EP2006/012492,2006-12-22,NST
12160419,PCT/IT2007/000020,2007-01-10,NST
12160420,PCT/JP2007/050347,2007-01-12,NST
12160421,PCT/GB07/00028,2007-01-05,NST
12160422,60758680,2006-01-13,PRO
12160422,PCT/US07/00825,2007-01-12,NST
12160423,PCT/NZ07/00003,2007-01-08,NST
12160424,PCT/JP2006/301997,2006-02-06,NST
12160425,PCT/EP06/12460,2006-12-22,NST
12160426,PCT/IT2007/000021,2007-01-10,NST
12160427,PCT/JP2006/320585,2006-10-16,NST
12160428,PCT/FR2006/002674,2006-12-07,NST
12160429,PCT/FR07/00146,2007-01-26,NST
12160430,PCT/FR2007/000150,2007-01-26,NST
12160431,PCT/FR06/02675,2006-12-07,NST
12160432,PCT/JP2007/050021,2007-01-05,NST
12160433,PCT/EP07/50184,2007-01-09,NST
12160434,PCT/JP2007/050065,2007-01-09,NST
12160435,PCT/JP2008/000996,2008-04-16,NST
12160436,PCT/EP07/50155,2007-01-08,NST
12160437,PCT/EP2007/000161,2007-01-10,NST
12160438,PCT/JP2007/054840,2007-03-12,NST
12160439,PCT/US07/00594,2007-01-10,NST
12160440,60862252,2006-10-20,PRO
12160440,60912983,2007-04-20,PRO
12160440,60913048,2007-04-20,PRO
12160440,60913059,2007-04-20,PRO
12160440,60941402,2007-06-01,PRO
12160440,60941420,2007-06-01,PRO
12160440,60941431,2007-06-01,PRO
12160440,PCT/US07/77349,2007-08-31,NST
12160441,PCT/EP2007/050214,2007-01-10,NST
12160442,PCT/IB2007/050106,2007-01-12,NST
12160443,PCT/JP2006/325630,2006-12-22,NST
12160444,PCT/IL08/00683,2008-05-20,NST
12160445,PCT/IB2007/050146,2007-01-16,NST
12160446,PCT/IT2006/000018,2006-01-13,NST
12160447,PCT/JP2007/050126,2007-01-10,NST
12160448,PCT/US07/61226,2007-01-29,NST
12160449,PCT/US07/60742,2007-01-19,NST
12160450,PCT/IB2006/054896,2006-12-15,NST
12160451,PCT/EP2007/050322,2007-01-15,NST
12160452,PCT/JP07/50633,2007-01-11,NST
12160453,PCT/JP2007/050538,2007-01-10,NST
12160454,60743168,2006-01-25,PRO
12160454,PCT/US07/60674,2007-01-18,NST
12160456,PCT/CN07/00022,2007-01-05,NST
12160457,PCT/NL2007/000023,2007-01-23,NST
12160458,PCT/US07/00598,2007-01-10,NST
12160459,PCT/NL2007/000022,2007-01-23,NST
12160460,60761637,2006-01-24,PRO
12160460,PCT/US07/60626,2007-01-17,NST
12160461,PCT/NL07/00013,2007-01-15,NST
12160462,PCT/US2007/000581,2007-01-10,NST
12160463,PCT/NL07/00024,2007-01-23,NST
12160464,PCT/EP07/00034,2007-01-04,NST
12160465,PCT/FI2006/000012,2006-01-10,NST
12160466,PCT/JP2007/050338,2007-01-12,NST
12160467,60758754,2006-01-13,PRO
12160467,PCT/US07/60489,2007-01-12,NST
12160468,PCT/IB2007/000097,2007-01-15,NST
12160469,PCT/JP2007/050420,2007-01-15,NST
12160470,PCT/EP2006/050211,2006-01-13,NST
12160471,PCT/EP07/50351,2007-01-15,NST
12160472,PCT/US08/56527,2008-03-11,NST
12160473,60758059,2006-01-11,PRO
12160473,PCT/US07/60378,2007-01-11,NST
12160474,PCT/JP2006/326132,2006-12-27,NST
12160475,PCT/GB2007/000271,2007-01-26,NST
12160476,PCT/US2006/049377,2006-12-28,NST
12160477,PCT/KR07/00245,2007-01-15,NST
12160478,PCT/JP2007/050249,2007-01-11,NST
12160479,PCT/IB06/03157,2006-07-17,NST
12160480,PCT/AU2006/001988,2006-12-21,NST
12160481,PCT/JP2007/050232,2007-01-11,NST
12160482,PCT/JP2008/000171,2008-02-07,NST
12160483,PCT/JP2007/050830,2007-01-19,NST
12160484,PCT/JP2006/322224,2006-11-08,NST
12160485,PCT/IB06/03156,2006-07-17,NST
12160486,PCT/EP2007/050219,2007-01-10,NST
12160487,PCT/JP2007/055753,2007-03-20,NST
12160488,PCT/JP2007/050549,2007-01-10,NST
12160489,60765992,2006-02-07,PRO
12160489,PCT/US07/03327,2007-02-07,NST
12160490,PCT/FI2007/000009,2007-01-10,NST
12160491,PCT/EP2007/050217,2007-01-10,NST
12160492,PCT/JP2007/050132,2007-01-10,NST
12160493,PCT/FR07/50612,2007-01-05,NST
12160494,PCT/JP2007/051219,2007-01-19,NST
12160495,PCT/JP2007/059646,2007-05-10,NST
12160496,PCT/JP2006/325629,2006-12-22,NST
12160497,60758792,2006-01-13,PRO
12160497,PCT/US07/01126,2007-01-16,NST
12160498,PCT/ES2007/000006,2007-01-10,NST
12160499,PCT/FR2007/050634,2007-01-09,NST
12160500,PCT/JP2007/051330,2007-01-23,NST
12160501,PCT/EP2007/000184,2007-01-11,NST
12160502,PCT/GB2006/004941,2006-12-29,NST
12160503,PCT/EP07/00211,2007-01-11,NST
12160504,PCT/EP2006/012184,2006-12-18,NST
12160505,PCT/US07/67510,2007-04-26,NST
12160506,PCT/GB2007/000065,2007-01-11,NST
12160507,PCT/EP2006/012186,2006-12-18,NST
12160508,PCT/JP2006/300293,2006-01-12,NST
12160509,PCT/JP2007/050542,2007-01-10,NST
12160510,PCT/JP2007/050304,2007-01-12,NST
12160511,PCT/EP07/00045,2007-01-04,NST
12160512,PCT/EP2007/050485,2007-01-18,NST
12160513,60758554,2006-01-13,PRO
12160513,PCT/IL06/00758,2006-06-29,NST
12160514,PCT/US07/00657,2007-01-11,NST
12160515,PCT/EP2006/012183,2006-12-18,NST
12160516,PCT/JP2007/050899,2007-01-22,NST
12160517,PCT/IN2006/000025,2006-01-13,NST
12160518,PCT/EP07/00283,2007-01-13,NST
12160519,PCT/GB06/00078,2006-01-11,NST
12160520,PCT/IB07/50070,2007-01-10,NST
12160521,PCT/EP2007/000209,2007-01-11,NST
12160522,PCT/US07/71738,2007-06-21,NST
12160523,PCT/EP2007/050525,2007-01-19,NST
12160524,PCT/JP2007/050186,2007-01-10,NST
12160525,PCT/IT2006/000019,2006-01-16,NST
12160526,60758333,2006-01-12,PRO
12160526,PCT/US07/00784,2007-01-12,NST
12160527,PCT/EP2007/050245,2007-01-11,NST
12160528,PCT/EP2007/000099,2007-01-08,NST
12160529,PCT/IB2007/000024,2007-01-05,NST
12160530,PCT/JP2006/321018,2006-10-23,NST
12160531,PCT/EP07/00121,2007-01-09,NST
12160532,PCT/EP07/50042,2007-01-03,NST
12160533,PCT/GB2007/000116,2007-01-16,NST
12160534,PCT/JP07/50795,2007-01-19,NST
12160535,PCT/EP2006/070270,2006-12-29,NST
12160536,PCT/JP2006/323892,2006-11-30,NST
12160537,PCT/CN2007/002110,2007-07-10,NST
12160538,PCT/US07/77083,2007-08-29,NST
12160539,PCT/JP2007/053549,2007-02-26,NST
12160540,PCT/EP07/50262,2007-01-11,NST
12160541,PCT/JP2007/053475,2007-02-26,NST
12160542,PCT/KR07/00157,2007-01-09,NST
12160543,PCT/JP2007/052535,2007-02-07,NST
12160544,PCT/JP2007/000004,2007-01-09,NST
12160545,PCT/EP06/00148,2006-01-10,NST
