application_number,parent_application_number,parent_filing_date,continuation_type
08502101,08189476,1994-01-31,CON
08502103,08083753,1993-06-28,CON
08502104,07600640,1990-10-19,CON
08502104,07946246,1992-09-17,CON
08502104,08110270,1993-08-23,CON
08502108,08120004,1993-09-10,CIP
08502126,07851627,1992-03-16,CON
08502126,08190376,1994-02-02,CON
08502143,07928482,1992-08-12,CON
08502143,08387356,1995-02-13,DIV
08502144,07928482,1992-08-12,CON
08502144,08387356,1995-02-13,CON
08502173,08227626,1994-04-14,CON
08502182,08093957,1993-07-21,CON
08502184,08219114,1994-03-29,CON
08502185,08378860,1995-01-26,CIP
08502185,08098942,1993-07-27,CIP
08502185,08398945,1995-03-02,DIV
08502201,07444102,1989-11-30,CIP
08502201,07684966,1991-05-21,CON
08502201,08371655,1995-01-11,CON
08502203,08092727,1993-07-16,CIP
08502209,08085387,1993-07-01,DIV
08502212,08142856,1993-10-25,CIP
08502212,08300057,1994-09-02,DIV
08502235,07921333,1992-07-29,CON
08502237,08437598,1995-05-09,CIP
08502238,07778225,1991-12-12,CON
08502238,08132146,1993-10-05,CON
08502246,08229043,1994-04-18,CIP
08502262,08461574,1995-06-02,CIP
08502264,08329922,1994-10-27,CIP
08502265,07985090,1992-12-02,CON
08502265,08245059,1994-05-17,CON
08502267,08167362,1993-12-16,CON
08502268,07993888,1992-12-23,CON
08502269,08205672,1994-03-02,CON
08502270,07979273,1992-11-20,CON
08502276,08067136,1993-05-26,CIP
08502286,07826625,1992-01-28,CON
08502286,08245815,1994-05-18,CIP
08502287,08364553,1994-12-27,CIP
08502292,08246859,1994-05-20,CON
08502297,08184108,1994-01-21,DIV
08502302,08324115,1994-10-14,CIP
08502312,08142593,1993-10-22,CON
08502315,08295537,1994-08-25,DIV
08502326,07974976,1992-11-12,CON
08502327,08231372,1994-04-21,DIV
08502329,08196634,1994-02-15,CON
08502331,08253743,1994-06-03,CON
08502339,08088706,1993-07-08,DIV
08502345,08286069,1994-08-04,CON
08502364,08316061,1994-09-30,CON
08502365,08263460,1994-06-22,CON
08502366,08114013,1993-08-30,CON
08502367,07861268,1992-03-31,CON
08502367,08182679,1994-01-14,CON
08502368,07974603,1992-11-12,DIV
08502368,08301588,1994-09-07,CON
08502369,08179981,1994-01-10,CON
08502371,08247683,1994-05-23,CIP
08502374,08391375,1995-02-17,DIV
08502390,07850862,1992-03-13,CIP
08502390,08031238,1993-03-12,CON
08502404,08121396,1993-09-15,CON
08502405,08070576,1993-06-02,CON
08502405,08339310,1994-11-14,CON
08502410,08400073,1995-03-07,CON
08502410,08435416,1995-05-10,CIP
08502430,08187646,1994-01-27,CIP
08502431,08209981,1994-03-11,CIP
08502431,08365734,1994-12-29,CIP
08502433,08118058,1993-09-08,CON
08502435,08207728,1994-03-09,CON
08502436,07948191,1992-09-21,CON
08502442,07918725,1992-07-21,DIV
08502442,08135033,1993-10-12,CIP
08502443,07968116,1992-10-28,CON
08502443,08404403,1995-03-14,DIV
08502445,08303245,1994-09-08,CON
08502457,08166029,1993-12-14,DIV
08502463,08099488,1993-07-27,CON
08502464,08275185,1994-07-14,CON
08502466,07727832,1991-07-09,CON
08502466,07932357,1992-08-19,CON
08502467,08140259,1993-10-21,CON
08502469,08278230,1994-07-21,CON
08502470,08427232,1995-04-24,CIP
08502473,08206999,1994-03-07,CON
08502524,08275997,1994-07-15,CIP
08502527,07951819,1992-09-28,CIP
08502527,08169211,1993-12-20,CIP
08502540,08092812,1993-07-16,DIV
08502546,07921163,1992-07-29,CON
08502547,08194299,1994-02-08,CON
08502557,08203627,1994-03-01,DIV
08502568,07909109,1992-07-02,CIP
08502568,08014365,1993-02-05,CIP
08502568,08169516,1993-12-17,DIV
08502573,08278513,1994-07-21,CIP
08502580,08051934,1993-04-26,CON
08502581,08100189,1993-08-02,CON
08502581,08348194,1994-11-28,CON
08502583,08177553,1994-01-05,CON
08502584,08187058,1994-01-27,CON
08502590,08165226,1993-12-10,CON
08502592,07979568,1992-11-20,CIP
08502592,08223567,1994-04-06,DIV
08502596,08089111,1993-07-08,CON
08502596,08329677,1994-10-26,CON
08502599,08155847,1993-11-23,CON
08502600,07817595,1992-01-07,CIP
08502600,08088365,1993-07-09,CIP
08502600,08430470,1995-04-28,CIP
08502600,PCT/US94/07765,1994-07-08,CIP
08502603,08183970,1994-01-21,CON
08502604,08091446,1993-07-15,CON
08502613,07921566,1992-07-29,CIP
08502613,08153750,1993-11-17,CON
08502613,08263536,1994-06-22,CIP
08502614,08287439,1994-08-08,DIV
08502659,08259477,1994-06-14,CON
08502675,08233371,1994-04-26,CON
08502676,07475111,1990-02-05,CIP
08502676,07885648,1992-05-19,CON
08502676,08127334,1993-09-27,CIP
08502676,08226660,1994-04-12,CON
08502686,07844805,1992-03-02,CON
