application_number,parent_application_number,parent_filing_date,continuation_type
13906587,61756269,2013-01-24,PRO
13906587,61758957,2013-01-31,PRO
13906587,61758970,2013-01-31,PRO
13906590,13309194,2011-12-01,CON
13906591,12166686,2008-07-02,CIP
13906591,12948159,2010-11-17,CON
13906591,13487512,2012-06-04,CON
13906591,PCT/US2008/054046,2008-02-15,CIP
13906592,60759157,2006-01-13,PRO
13906592,PCT/US07/00274,2007-01-05,NST
13906592,12091391,2008-09-15,CON
13906592,13402498,2012-02-22,DIV
13906595,61304964,2010-02-16,PRO
13906595,12904467,2010-10-14,DIV
13906596,13470022,2012-05-11,CON
13906599,61654403,2012-06-01,PRO
13906599,61661684,2012-06-19,PRO
13906602,12480015,2009-06-08,DIV
13906609,PCT/JP2011/006597,2011-11-28,CON
13906614,61782815,2013-03-14,PRO
13906624,61806642,2013-03-29,PRO
13906626,61653812,2012-05-31,PRO
13906627,61806642,2013-03-29,PRO
13906628,61655070,2012-06-04,PRO
13906629,11801582,2007-05-10,CON
13906632,13747641,2013-01-23,CIP
13906633,13795612,2013-03-12,CIP
13906633,13853706,2013-03-29,CON
13906633,13854203,2013-04-01,CIP
13906633,13858656,2013-04-08,CON
13906633,13859061,2013-04-09,CIP
13906633,13867313,2013-04-22,CON
13906633,13868335,2013-04-23,CIP
13906633,13893879,2013-05-14,CON
13906633,13894625,2013-05-15,CIP
13906633,13905839,2013-05-30,CON
13906636,61654788,2012-06-01,PRO
13906638,13026380,2011-02-14,DIV
13906640,12182242,2008-07-30,CON
13906640,13331605,2011-12-20,CON
13906641,61653820,2012-05-31,PRO
13906645,60010651,1996-01-26,PRO
13906645,60014341,1996-03-29,PRO
13906645,60014735,1996-04-01,PRO
13906645,60026471,1996-09-23,PRO
13906645,08788613,1997-01-24,CON
13906645,09350467,1999-07-09,CON
13906645,11409396,2006-04-21,CON
13906646,61654420,2012-06-01,PRO
13906648,12345799,2008-12-30,DIV
13906650,12747290,2010-09-13,CON
13906650,PCT/JP08/66795,2008-09-09,NST
13906651,12664799,2009-12-15,DIV
13906651,13600604,2012-08-31,CON
13906651,PCT/US2008/067622,2008-06-20,NST
13906653,61077742,2008-07-02,PRO
