application_number,parent_application_number,parent_filing_date,continuation_type
PCT/US13/49820,13723224,2012-12-21,CON
PCT/US13/49821,13548438,2012-07-13,CON
PCT/US13/49822,13548876,2012-07-13,CON
PCT/US13/49823,13548897,2012-07-13,CON
PCT/US13/49824,61672230,2012-07-16,PRO
PCT/US13/49824,13658450,2012-10-23,CON
PCT/US13/49826,13555563,2012-07-23,CON
PCT/US13/49829,13562608,2012-07-31,CON
PCT/US13/49830,13551942,2012-07-18,CON
PCT/US13/49831,61669932,2012-07-10,PRO
PCT/US13/49832,61670300,2012-07-11,PRO
PCT/US13/49833,61670237,2012-07-11,PRO
PCT/US13/49834,13549103,2012-07-13,CON
PCT/US13/49835,61670734,2012-07-12,PRO
PCT/US13/49836,13558121,2012-07-25,CON
PCT/US13/49838,13546652,2012-07-11,CON
PCT/US13/49839,61669983,2012-07-10,PRO
PCT/US13/49839,61835105,2013-06-14,PRO
PCT/US13/49840,13547761,2012-07-12,CON
PCT/US13/49847,61669718,2012-07-10,PRO
PCT/US13/49848,13545829,2012-07-10,CON
PCT/US13/49849,13565898,2012-08-03,CON
PCT/US13/49850,13550171,2012-07-16,CON
PCT/US13/49851,61690974,2012-07-10,PRO
PCT/US13/49851,13923342,2013-06-20,CON
PCT/US13/49852,61702310,2012-09-18,PRO
PCT/US13/49852,13753634,2013-01-30,CON
PCT/US13/49854,13937382,2013-07-09,CON
PCT/US13/49855,13565950,2012-08-03,CON
PCT/US13/49856,13608495,2012-09-10,CON
PCT/US13/49857,61670353,2012-07-11,PRO
PCT/US13/49857,13585346,2012-08-14,CON
PCT/US13/49859,61671354,2012-07-13,PRO
PCT/US13/49859,61703400,2012-09-20,PRO
PCT/US13/49859,61783509,2013-03-14,PRO
PCT/US13/49860,61676106,2012-07-26,PRO
PCT/US13/49860,61691067,2012-08-20,PRO
PCT/US13/49860,13938199,2013-07-09,CON
PCT/US13/49862,13557015,2012-07-24,CON
PCT/US13/49863,13612595,2012-09-12,CON
PCT/US13/49864,13555530,2012-07-23,CON
PCT/US13/49866,13562375,2012-07-31,CON
PCT/US13/49867,13549131,2012-07-13,CON
PCT/US13/49870,61669859,2012-07-10,PRO
PCT/US13/49871,13553403,2012-07-19,CON
PCT/US13/49873,13546239,2012-07-11,CON
PCT/US13/49874,61672068,2012-07-16,PRO
PCT/US13/49874,13937751,2013-07-09,CON
PCT/US13/49875,13546256,2012-07-11,CON
