application_number,parent_application_number,parent_filing_date,continuation_type
09493496,09055183,1998-04-03,DIV
09493497,60117844,1999-01-29,PRO
09493497,60118206,1999-02-01,PRO
09493497,60126593,1999-03-26,PRO
09493497,60134092,1999-05-14,PRO
09493497,60134093,1999-05-14,PRO
09493498,60117844,1999-01-29,PRO
09493498,60118206,1999-02-01,PRO
09493498,60126593,1999-03-26,PRO
09493498,60134092,1999-05-14,PRO
09493498,60134093,1999-05-14,PRO
09493501,08981696,1998-02-17,DIV
09493501,PCT/SE96/00871,1996-07-01,NST
09493505,09036369,1998-03-06,CON
09493506,09268795,1999-03-16,DIV
09493517,09173854,1998-10-16,CIP
09493518,07291275,1988-12-28,REI
09493521,08862782,1997-05-23,DIV
09493522,60135657,1999-05-24,PRO
09493526,60117962,1999-01-29,PRO
09493527,60117881,1999-01-29,PRO
09493530,60124751,1999-03-17,PRO
09493539,60117726,1999-01-29,PRO
09493543,08948690,1997-10-10,CON
09493545,60118160,1999-02-01,PRO
09493546,09055597,1998-04-06,CON
09493557,60117730,1999-01-29,PRO
09493559,08714697,1996-09-16,CIP
09493559,60125041,1999-03-18,PRO
09493559,09343012,1999-06-29,CIP
09493562,09065081,1998-04-22,CON
09493562,PCT/JP97/03092,1997-09-03,NST
09493565,60116321,1999-01-19,PRO
09493568,08531363,1995-09-20,CIP
09493568,08752371,1996-10-30,DIV
09493568,09334531,1999-06-16,DIV
09493569,08531363,1995-09-20,CIP
09493569,08725371,1996-10-03,DIV
09493569,09334531,1999-06-16,DIV
09493570,08531363,1995-09-20,CIP
09493570,08725371,1996-10-03,DIV
09493570,09334531,1999-06-16,DIV
09493571,60163495,1999-11-04,PRO
09493571,60163533,1999-11-04,PRO
09493575,08736798,1996-10-25,CIP
09493575,08752136,1996-11-19,CON
09493579,08862782,1997-05-23,DIV
09493580,60163495,1999-11-04,PRO
09493580,60163533,1999-11-04,PRO
09493588,60117841,1999-01-29,PRO
09493590,60118241,1999-02-02,PRO
09493591,09266376,1999-03-11,CIP
09493619,08965857,1997-11-07,DIV
09493628,09327243,1999-06-07,CIP
09493628,09327244,1999-06-07,CIP
09493629,08531363,1995-09-20,CIP
09493629,08725371,1996-10-03,DIV
09493629,09334531,1999-06-16,DIV
09493635,60057118,1997-08-28,PRO
09493635,60057122,1997-08-28,PRO
09493635,60057133,1997-08-28,PRO
09493635,60057163,1997-08-28,PRO
09493635,60057716,1997-08-28,PRO
09493635,60057798,1997-08-28,PRO
09493635,60057799,1997-08-28,PRO
09493635,60059358,1997-09-19,PRO
09493635,60065605,1997-11-18,PRO
09493635,60065630,1997-11-18,PRO
09493635,60066115,1997-11-21,PRO
09493635,60066147,1997-11-19,PRO
09493635,60066245,1997-11-20,PRO
09493635,60066246,1997-11-20,PRO
09493635,60066334,1997-11-21,PRO
09493635,60066418,1997-11-24,PRO
09493635,60070935,1998-01-09,PRO
09493635,60070939,1998-01-09,PRO
09493635,60070940,1998-01-09,PRO
09493635,60071371,1998-01-15,PRO
09493635,60072390,1998-01-09,PRO
09493635,60074454,1998-02-12,PRO
09493635,60076955,1998-03-05,PRO
