application_number,parent_application_number,parent_filing_date,continuation_type
14724789,62005185,2014-05-30,PRO
14724792,60135525,1999-05-21,PRO
14724792,60183152,2000-02-17,PRO
14724792,09573778,2000-05-18,DIV
14724792,12222751,2008-08-15,CIP
14724793,62007863,2014-06-04,PRO
14724794,60135525,1999-05-21,PRO
14724794,60183152,2000-02-17,PRO
14724794,09573778,2000-05-18,DIV
14724794,12222751,2008-08-15,CIP
14724795,62003967,2014-05-28,PRO
14724797,62003727,2014-05-28,PRO
14724798,62005125,2014-05-30,PRO
14724798,62157535,2015-05-06,PRO
14724801,60135525,1999-05-21,PRO
14724801,60183152,2000-02-17,PRO
14724801,09573419,2000-05-18,DIV
14724801,11819125,2007-06-25,CIP
14724803,62003874,2014-05-28,PRO
14724808,PCT/CN2013/087929,2013-11-27,CON
14724812,12957700,2010-12-01,CON
14724814,13756552,2013-02-01,DIV
14724815,PCT/JP2012/081146,2012-11-30,CON
14724816,12957700,2010-12-01,CON
14724822,13806847,2012-12-25,CIP
14724822,PCT/SG2012/000205,2012-06-06,NST
14724824,13552619,2012-07-18,CON
14724829,13414699,2012-03-07,DIV
14724830,13617373,2012-09-14,CON
14724830,14294135,2014-06-02,CON
14724835,PCT/JP2013/081867,2013-11-27,CON
14724836,62014694,2014-06-20,PRO
14724842,62005060,2014-05-30,PRO
14724844,62006501,2014-06-02,PRO
14724846,12376036,2009-07-01,CON
14724846,13483701,2012-05-30,CON
14724846,PCT/DE2007/000957,2007-05-26,NST
14724848,13697064,2012-11-09,DIV
14724848,PCT/JP2010/065228,2010-09-06,NST
14724849,12578635,2009-10-14,CON
14724849,14515600,2014-10-16,CON
14724852,62004668,2014-05-29,PRO
14724853,11654551,2007-01-18,DIV
14724853,13064559,2011-03-31,CON
14724853,13198359,2011-08-04,CON
14724858,62009446,2014-06-09,PRO
14724860,62004656,2014-05-29,PRO
14724862,12903320,2010-10-13,CON
14724862,14332431,2014-07-16,CON
14724864,62004923,2014-05-30,PRO
14724865,12092654,2008-05-05,CON
14724865,PCT/CA2007/000862,2007-05-14,NST
14724875,13048939,2011-03-16,CON
14724876,13744483,2013-01-18,DIV
14724879,60947112,2007-06-29,PRO
14724879,12054940,2008-03-25,CON
14724880,61567801,2011-12-07,PRO
14724880,13692054,2012-12-03,DIV
14724881,12807042,2010-08-25,CIP
14724883,13125970,2011-04-25,CON
14724883,PCT/IL2009/001006,2009-10-29,NST
14724886,PCT/JP2013/082547,2013-12-04,CON
14724887,62005417,2014-05-30,PRO
14724892,13663242,2012-10-29,DIV
14724893,62004559,2014-05-29,PRO
14724894,13195440,2011-08-01,DIV
14724895,62005457,2014-05-30,PRO
14724897,62026206,2014-07-18,PRO
14724903,62005479,2014-05-30,PRO
14724904,13428393,2012-03-23,DIV
14724907,62005113,2014-05-30,PRO
14724908,09766922,2001-01-22,DIV
14724908,11895803,2007-08-27,DIV
14724908,12371277,2009-02-13,DIV
14724908,12906728,2010-10-18,DIV
14724908,13399577,2012-02-17,CON
14724908,14053175,2013-10-14,CON
14724911,13818775,2013-05-06,DIV
14724911,PCT/US2011/049118,2011-08-25,NST
14724912,62012749,2014-06-16,PRO
14724913,13665724,2012-10-31,CON
14724913,PCT/JP2011/060386,2011-04-28,CON
14724914,12403703,2009-03-13,CIP
14724914,13330056,2011-12-19,DIV
