application_number,parent_application_number,parent_filing_date,continuation_type
10460853,60388904,2002-06-14,PRO
10460853,60391512,2002-06-24,PRO
10460858,10128782,2002-04-23,DIV
10460859,10287922,2002-11-04,CIP
10460860,09999167,2001-11-29,CON
10460861,60388380,2002-06-12,PRO
10460866,60113786,1998-12-23,PRO
10460866,09385214,1999-08-27,DIV
10460867,60190537,2000-03-20,PRO
10460867,09812650,2001-03-20,CON
10460870,60390222,2002-06-20,PRO
10460872,60431268,2002-12-06,PRO
10460874,60399794,2002-07-30,PRO
10460883,60450379,2003-02-26,PRO
10460885,60389013,2002-06-13,PRO
10460886,09657421,2000-09-08,CIP
10460894,09858106,2001-05-15,CON
10460895,09546917,2000-04-11,DIV
10460896,10028261,2001-12-18,DIV
10460897,08590449,1996-01-23,CON
10460897,09097450,1998-06-15,CIP
10460897,09156646,1998-09-18,CIP
10460897,09624855,2000-07-25,DIV
10460898,08173996,1993-12-28,CON
10460898,08627118,1996-04-03,CIP
10460898,10443593,2003-05-21,CON
10460899,60388358,2002-06-12,PRO
10460899,60397944,2002-07-23,PRO
10460901,60098861,1998-09-02,PRO
10460901,09384669,1999-08-27,CON
10460901,09704900,2000-11-02,DIV
10460903,60388881,2002-06-14,PRO
10460906,09628869,2000-07-26,CON
10460910,09920534,2001-07-31,DIV
10460911,PCT/JP03/00455,2003-01-21,CIP
10460913,60389622,2002-06-17,PRO
10460918,10085936,2002-02-28,CON
10460921,09994510,2001-11-26,CIP
10460921,10431297,2003-05-06,CIP
10460923,60388513,2002-06-13,PRO
10460923,60472952,2003-05-22,PRO
10460924,09485270,2000-02-07,DIV
10460924,PCT/EP97/04387,1997-08-11,NST
10460925,09524939,2000-03-14,CIP
10460925,09849900,2001-05-04,CIP
10460925,PCT/US01/08072,2001-03-14,CIP
10460931,PCT/AU01/01625,2001-12-17,CIP
10460934,60398031,2002-07-23,PRO
10460936,60388722,2002-06-14,PRO
10460937,09784992,2001-02-16,CIP
10460938,60388869,2002-06-14,PRO
10460940,09849647,2001-05-04,CIP
10460941,60389357,2002-06-17,PRO
10460942,60390011,2002-06-19,PRO
10460944,10031723,2003-04-29,CON
10460944,10273429,2002-10-16,CON
10460944,PCT/GB00/02812,2000-07-20,NST
10460946,60388811,2002-06-14,PRO
10460950,60388493,2002-06-12,PRO
10460951,PCT/KR01/02148,2001-12-12,CIP
10460953,60388038,2002-06-12,PRO
10460953,60397961,2002-07-23,PRO
10460953,60401683,2002-08-06,PRO
10460953,60414159,2002-09-27,PRO
10460953,60423543,2002-11-04,PRO
10460962,09726068,2000-11-29,DIV
10460963,PCT/JP01/00188,2001-01-15,NST
10460967,10055473,2002-01-23,CIP
10460970,08250693,1994-05-27,CIP
10460970,08384705,1995-02-03,CIP
10460970,08479901,1995-06-07,CIP
10460970,09325976,1999-06-04,CIP
10460970,60389134,2002-06-14,PRO
10460970,60388845,2002-06-14,PRO
10460971,60464237,2003-04-21,PRO
10460976,PCT/FR01/04208,2001-12-26,CON
10460978,10070319,2002-02-28,CON
